gene_id,1101.gtf,1548.gtf,1628.gtf,Sample4.gtf,Sample5.gtf,Sample6.gtf
Montipora_capitata_PredGene_g31111,0,0,0,9,9,10
Montipora_capitata_PredGene_g37507,0,0,0,2,5,3
Montipora_capitata_PredGene_g37506,0,0,0,25,10,16
Montipora_capitata_PredGene_g37505,165,165,133,4,7,2
Montipora_capitata_PredGene_g37504,15,0,6,0,2,2
Montipora_capitata_PredGene_g6904,0,0,0,0,9,10
Montipora_capitata_PredGene_g37502,0,0,0,5,8,8
Montipora_capitata_PredGene_g37501,382,289,136,21,20,24
Montipora_capitata_PredGene_g37500,337,398,572,11,18,11
Montipora_capitata_PredGene_g52359,4,5,0,14,8,3
Montipora_capitata_PredGene_g51178,0,0,0,4,5,14
Montipora_capitata_PredGene_g51179,0,0,0,87,107,100
Montipora_capitata_PredGene_g42124,3,0,7,4,5,8
Montipora_capitata_PredGene_adi2mcaRNA28365_R4,13,19,8,14,15,23
Montipora_capitata_PredGene_g42126,0,0,0,8,4,9
Montipora_capitata_PredGene_g42121,0,0,0,4,1,9
Montipora_capitata_PredGene_g42123,1,0,3,4,3,8
Montipora_capitata_PredGene_g42122,0,0,0,8,4,10
Montipora_capitata_PredGene_g42129,2,3,0,10,7,20
Montipora_capitata_PredGene_g42128,0,0,0,13,6,9
Montipora_capitata_PredGene_g27108,14,14,12,3,8,10
Montipora_capitata_PredGene_g33942,165,215,161,10,16,15
Montipora_capitata_PredGene_g27103,1,2,0,1,1,2
Montipora_capitata_PredGene_g27100,0,3,5,12,15,7
Montipora_capitata_PredGene_g27107,71,78,148,24,16,18
Montipora_capitata_PredGene_g30186,4,10,20,18,11,12
Montipora_capitata_PredGene_g21262,1,0,1,7,16,18
Montipora_capitata_PredGene_g35355,0,0,0,23,5,25
Montipora_capitata_PredGene_g21265,0,0,0,3,0,6
Montipora_capitata_PredGene_g35356,70,21,39,24,15,17
Montipora_capitata_PredGene_g33946,278,598,293,16,18,25
Montipora_capitata_PredGene_adi2mcaRNA8778_R0,237,114,77,25,15,22
Montipora_capitata_PredGene_g30368,0,0,0,10,8,12
Montipora_capitata_PredGene_g30369,0,0,0,18,22,5
Montipora_capitata_PredGene_adi2mcaRNA12254_R0,68,179,151,13,0,0
Montipora_capitata_PredGene_g30183,239,116,270,13,11,15
Montipora_capitata_PredGene_g45037,0,0,0,18,0,6
Montipora_capitata_PredGene_g588,0,0,0,7,6,8
Montipora_capitata_PredGene_g30180,343,271,300,58,52,40
Montipora_capitata_PredGene_g42699,0,0,0,9,7,17
Montipora_capitata_PredGene_g42698,0,0,0,4,6,3
Montipora_capitata_PredGene_g583,110,91,76,0,10,6
Montipora_capitata_PredGene_g54522,0,0,0,24,15,24
Montipora_capitata_PredGene_g42695,0,0,0,7,8,9
Montipora_capitata_PredGene_g580,182,157,117,40,26,39
Montipora_capitata_PredGene_g587,0,0,0,7,6,4
Montipora_capitata_PredGene_g8503,0,0,0,18,12,7
Montipora_capitata_PredGene_g585,0,4,8,9,7,6
Montipora_capitata_PredGene_g8501,0,0,0,4,3,10
Montipora_capitata_PredGene_adi2mcaRNA22654_R2,0,0,0,5,0,6
Montipora_capitata_PredGene_g45478,0,0,0,5,2,5
Montipora_capitata_PredGene_g30365,24,79,40,36,28,22
Montipora_capitata_PredGene_g18319,17,30,14,32,21,22
Montipora_capitata_PredGene_g18318,179,123,230,53,43,43
Montipora_capitata_PredGene_g18315,16,15,5,6,3,4
Montipora_capitata_PredGene_g45470,266,149,193,42,51,55
Montipora_capitata_PredGene_g45471,0,0,0,10,4,9
Montipora_capitata_PredGene_g1303,0,0,0,0,0,0
Montipora_capitata_PredGene_g18310,0,0,2,10,14,9
Montipora_capitata_PredGene_g1301,0,8,0,0,11,8
Montipora_capitata_PredGene_g18312,0,0,0,0,2,5
Montipora_capitata_PredGene_adi2mcaRNA37566_R9,0,0,11,5,10,19
Montipora_capitata_PredGene_adi2mcaRNA37566_R8,4,23,12,7,15,22
Montipora_capitata_PredGene_g20201,0,0,0,34,28,14
Montipora_capitata_PredGene_adi2mcaRNA37122_R0,1,0,0,18,25,23
Montipora_capitata_PredGene_adi2mcaRNA37566_R0,0,0,0,19,16,23
Montipora_capitata_PredGene_adi2mcaRNA37566_R5,0,13,28,38,35,26
Montipora_capitata_PredGene_g59347,55,25,56,5,6,6
Montipora_capitata_PredGene_adi2mcaRNA37566_R6,28,81,40,30,14,23
Montipora_capitata_PredGene_g31011,199,347,146,76,78,61
Montipora_capitata_PredGene_g59341,0,0,0,0,0,2
Montipora_capitata_PredGene_g14141,51,31,37,0,3,2
Montipora_capitata_PredGene_g41768,665,689,594,32,56,59
Montipora_capitata_PredGene_g54528,0,0,0,7,8,6
Montipora_capitata_PredGene_g41763,327,280,169,14,24,18
Montipora_capitata_PredGene_g41760,0,3,7,0,0,2
Montipora_capitata_PredGene_g54529,0,0,0,16,11,16
Montipora_capitata_PredGene_g41766,553,342,311,18,18,10
Montipora_capitata_PredGene_g41767,18,21,38,13,11,18
Montipora_capitata_PredGene_g41764,7365,8310,5973,64,40,100
Montipora_capitata_PredGene_g41765,9988,9126,5585,77,32,93
Montipora_capitata_PredGene_g53760,92,58,163,5,0,5
Montipora_capitata_PredGene_g30995,55,12,63,11,21,12
Montipora_capitata_PredGene_g30997,529,342,270,11,17,15
Montipora_capitata_PredGene_g30991,0,0,0,9,8,7
Montipora_capitata_PredGene_g30990,0,0,0,2,3,3
Montipora_capitata_PredGene_g30993,0,0,0,6,13,4
Montipora_capitata_PredGene_g54389,189,131,42,27,27,27
Montipora_capitata_PredGene_g30999,257,133,95,8,9,6
Montipora_capitata_PredGene_adi2mcaRNA32022_R2,0,0,3,44,27,27
Montipora_capitata_PredGene_adi2mcaRNA32022_R1,0,0,0,37,19,20
Montipora_capitata_PredGene_adi2mcaRNA5797_R2,44,40,32,9,15,13
Montipora_capitata_PredGene_g33148,414,148,243,0,10,9
Montipora_capitata_PredGene_g25878,0,0,0,19,6,18
Montipora_capitata_PredGene_g9560,0,0,0,17,21,34
Montipora_capitata_PredGene_adi2mcaRNA10914_R1,89,301,213,12,6,13
Montipora_capitata_PredGene_adi2mcaRNA10914_R0,172,565,190,112,191,135
Montipora_capitata_PredGene_g19040,1433,1420,643,94,112,124
Montipora_capitata_PredGene_g19041,0,0,0,17,35,26
Montipora_capitata_PredGene_g19048,0,0,0,4,7,5
Montipora_capitata_PredGene_adi2mcaRNA5169_R0,223,207,244,23,20,21
Montipora_capitata_PredGene_adi2mcaRNA15011_R8,0,21,0,17,32,0
Montipora_capitata_PredGene_adi2mcaRNA15011_R9,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA15011_R4,0,0,0,14,20,12
Montipora_capitata_PredGene_adi2mcaRNA15011_R5,6,18,0,6,8,6
Montipora_capitata_PredGene_adi2mcaRNA15011_R7,53,65,0,6,6,0
Montipora_capitata_PredGene_adi2mcaRNA15011_R0,0,0,0,7,4,8
Montipora_capitata_PredGene_adi2mcaRNA15011_R3,0,0,0,0,8,0
Montipora_capitata_PredGene_adi2mcaRNA22481_R1,208,168,157,12,10,10
Montipora_capitata_PredGene_g35944,23,11,5,65,48,27
Montipora_capitata_PredGene_g30335,0,0,0,9,15,8
Montipora_capitata_PredGene_g71452,0,0,0,8,3,2
Montipora_capitata_PredGene_g30336,2,4,4,21,27,12
Montipora_capitata_PredGene_g33978,181,138,161,32,31,24
Montipora_capitata_PredGene_g33979,932,853,840,36,28,26
Montipora_capitata_PredGene_g33973,122,70,147,7,11,16
Montipora_capitata_PredGene_g33970,214,191,178,8,10,9
Montipora_capitata_PredGene_g33971,285,258,313,14,9,9
Montipora_capitata_PredGene_g33976,2157,1969,1300,58,36,38
Montipora_capitata_PredGene_g33977,1944,1748,1234,70,53,41
Montipora_capitata_PredGene_g33974,119,142,95,23,30,30
Montipora_capitata_PredGene_g55388,178,71,290,23,13,15
Montipora_capitata_PredGene_adi2mcaRNA16379_R1,474,437,419,19,23,20
Montipora_capitata_PredGene_g7628,0,3,7,10,8,13
Montipora_capitata_PredGene_g7629,0,0,0,5,8,10
Montipora_capitata_PredGene_g7626,0,0,0,4,0,7
Montipora_capitata_PredGene_g7624,0,0,0,10,4,0
Montipora_capitata_PredGene_g7625,0,0,0,5,0,0
Montipora_capitata_PredGene_g7622,388,303,220,41,32,36
Montipora_capitata_PredGene_g7620,23,16,42,12,38,38
Montipora_capitata_PredGene_g7621,192,129,158,18,17,21
Montipora_capitata_PredGene_adi2mcaRNA4641_R0,0,0,0,18,11,11
Montipora_capitata_PredGene_adi2mcaRNA4641_R1,17,16,10,9,18,8
Montipora_capitata_PredGene_adi2mcaRNA4641_R4,8,10,37,14,9,14
Montipora_capitata_PredGene_adi2mcaRNA4641_R8,44,77,26,7,10,9
Montipora_capitata_PredGene_adi2mcaRNA4641_R9,0,0,5,26,11,11
Montipora_capitata_PredGene_adi2mcaRNA30785_R5,0,2,0,9,13,6
Montipora_capitata_PredGene_g806,0,0,0,0,0,4
Montipora_capitata_PredGene_g804,0,0,0,0,2,3
Montipora_capitata_PredGene_g802,0,0,438,0,0,15
Montipora_capitata_PredGene_g11470,0,0,0,5,19,1
Montipora_capitata_PredGene_g800,0,2,17,16,7,22
Montipora_capitata_PredGene_g801,0,0,6,11,6,12
Montipora_capitata_PredGene_g808,0,0,0,0,0,0
Montipora_capitata_PredGene_g809,1659,1186,959,36,23,38
Montipora_capitata_PredGene_g38667,0,0,0,2,5,8
Montipora_capitata_PredGene_g42904,0,0,0,0,1,2
Montipora_capitata_PredGene_g42903,0,0,0,0,0,1
Montipora_capitata_PredGene_g42902,0,0,0,10,13,3
Montipora_capitata_PredGene_g42901,0,0,0,6,9,4
Montipora_capitata_PredGene_g42900,0,0,0,4,3,0
Montipora_capitata_PredGene_g9807,0,0,0,0,3,3
Montipora_capitata_PredGene_g38663,3,3,3,8,3,4
Montipora_capitata_PredGene_g53801,9,28,106,0,5,9
Montipora_capitata_PredGene_g20203,0,0,6,13,22,25
Montipora_capitata_PredGene_g9801,77,188,405,0,24,25
Montipora_capitata_PredGene_adi2mcaRNA19252_R2,0,0,0,4,2,4
Montipora_capitata_PredGene_g43056,2162,1872,2041,12,0,10
Montipora_capitata_PredGene_g43057,84,58,80,0,0,0
Montipora_capitata_PredGene_g43058,401,525,673,0,8,10
Montipora_capitata_PredGene_g59328,7,51,0,11,10,12
Montipora_capitata_PredGene_adi2mcaRNA22794_R4,0,0,3,11,9,15
Montipora_capitata_PredGene_adi2mcaRNA22794_R5,0,0,0,21,16,7
Montipora_capitata_PredGene_g58113,0,0,0,2,0,0
Montipora_capitata_PredGene_adi2mcaRNA38625_R0,253,102,9,32,8,0
Montipora_capitata_PredGene_adi2mcaRNA22794_R2,0,0,4,7,7,15
Montipora_capitata_PredGene_g59400,0,0,0,5,8,11
Montipora_capitata_PredGene_g6571,0,0,3,2,4,20
Montipora_capitata_PredGene_g6570,0,0,0,17,6,4
Montipora_capitata_PredGene_g6573,0,0,0,21,22,7
Montipora_capitata_PredGene_g6572,0,0,0,5,6,6
Montipora_capitata_PredGene_g6575,1,0,0,9,5,9
Montipora_capitata_PredGene_g58156,128,119,138,9,13,13
Montipora_capitata_PredGene_g6577,0,0,0,67,35,47
Montipora_capitata_PredGene_g58154,109,130,135,7,7,16
Montipora_capitata_PredGene_adi2mcaRNA3744_R3,8,0,8,17,6,7
Montipora_capitata_PredGene_g9808,36,10,13,1,2,4
Montipora_capitata_PredGene_adi2mcaRNA3744_R1,11,0,13,14,7,5
Montipora_capitata_PredGene_g58158,704,510,256,45,49,31
Montipora_capitata_PredGene_g27201,912,711,646,43,27,26
Montipora_capitata_PredGene_adi2mcaRNA18413_R8,0,0,0,19,23,20
Montipora_capitata_PredGene_g59401,0,12,0,12,0,11
Montipora_capitata_PredGene_g31357,0,0,0,18,10,12
Montipora_capitata_PredGene_adi2mcaRNA10923_R0,641,491,550,23,13,10
Montipora_capitata_PredGene_g27200,16,7,9,3,0,0
Montipora_capitata_PredGene_g12836,2,3,2,13,11,16
Montipora_capitata_PredGene_adi2mcaRNA20823_R0,317,0,203,32,0,37
Montipora_capitata_PredGene_g12835,2,2,3,15,16,11
Montipora_capitata_PredGene_adi2mcaRNA20823_R4,398,854,469,72,49,56
Montipora_capitata_PredGene_g12831,0,0,0,2,2,1
Montipora_capitata_PredGene_adi2mcaRNA21822_R6,0,0,0,22,31,25
Montipora_capitata_PredGene_g12838,5,3,2,16,24,27
Montipora_capitata_PredGene_g12839,1,1,0,4,9,5
Montipora_capitata_PredGene_g9924,0,244,0,0,3,0
Montipora_capitata_PredGene_g879,0,0,0,0,12,0
Montipora_capitata_PredGene_g17782,3,24,16,17,13,10
Montipora_capitata_PredGene_g3991,4,29,3,0,0,0
Montipora_capitata_PredGene_g55693,31,54,28,16,8,18
Montipora_capitata_PredGene_adi2mcaRNA20051_R8,0,50,22,0,8,7
Montipora_capitata_PredGene_g22139,0,0,0,2,10,9
Montipora_capitata_PredGene_adi2mcaRNA31978_R0,0,0,0,22,10,8
Montipora_capitata_PredGene_g35463,15,45,4,51,66,7
Montipora_capitata_PredGene_g35460,154,37,6,40,14,11
Montipora_capitata_PredGene_g35464,0,0,0,20,22,11
Montipora_capitata_PredGene_g13206,9,11,6,42,60,46
Montipora_capitata_PredGene_g873,0,0,0,2,1,0
Montipora_capitata_PredGene_g35468,33,23,30,4,7,27
Montipora_capitata_PredGene_adi2mcaRNA19619_R1,377,343,271,8,0,12
Montipora_capitata_PredGene_g3995,5,100,4,7,5,0
Montipora_capitata_PredGene_g32207,6,29,23,63,38,57
Montipora_capitata_PredGene_g32206,144,372,477,0,0,7
Montipora_capitata_PredGene_g59282,0,23,4,12,16,9
Montipora_capitata_PredGene_g32204,246,256,185,0,9,5
Montipora_capitata_PredGene_g32203,222,398,198,10,19,20
Montipora_capitata_PredGene_g32202,166,147,245,19,16,17
Montipora_capitata_PredGene_g59286,0,0,0,1,3,2
Montipora_capitata_PredGene_g59287,0,0,0,8,13,10
Montipora_capitata_PredGene_g59288,21,29,34,24,20,32
Montipora_capitata_PredGene_g2790,6,0,0,14,14,9
Montipora_capitata_PredGene_g46109,0,0,0,9,4,6
Montipora_capitata_PredGene_g46108,0,0,0,5,9,10
Montipora_capitata_PredGene_adi2mcaRNA25897_R3,0,0,0,9,14,15
Montipora_capitata_PredGene_g10398,49,32,24,21,12,13
Montipora_capitata_PredGene_g56886,365,232,121,16,8,13
Montipora_capitata_PredGene_g56885,636,524,196,12,6,13
Montipora_capitata_PredGene_g56883,0,0,0,31,0,36
Montipora_capitata_PredGene_g56882,7,0,0,11,15,10
Montipora_capitata_PredGene_g56881,9,0,0,27,19,27
Montipora_capitata_PredGene_g56880,51,9,0,18,22,25
Montipora_capitata_PredGene_adi2mcaRNA17072_R0,218,169,142,17,18,18
Montipora_capitata_PredGene_g9928,0,34,0,0,3,0
Montipora_capitata_PredGene_g67549,130,136,174,21,22,20
Montipora_capitata_PredGene_g63256,1481,1384,676,55,38,57
Montipora_capitata_PredGene_g63255,1105,906,506,23,17,22
Montipora_capitata_PredGene_g63252,324,324,158,48,34,44
Montipora_capitata_PredGene_g63253,381,332,238,42,34,40
Montipora_capitata_PredGene_adi2mcaRNA31418_R0,0,0,0,0,4,0
Montipora_capitata_PredGene_g63258,710,681,566,22,18,19
Montipora_capitata_PredGene_g63259,0,6,0,7,3,3
Montipora_capitata_PredGene_g33154,2,0,2,9,11,21
Montipora_capitata_PredGene_g33155,0,0,0,11,11,6
Montipora_capitata_PredGene_g33156,3,13,2,7,2,7
Montipora_capitata_PredGene_g33157,0,0,0,3,3,2
Montipora_capitata_PredGene_g33150,133,156,131,13,17,11
Montipora_capitata_PredGene_g33151,0,0,0,5,2,0
Montipora_capitata_PredGene_g33152,0,0,0,3,0,2
Montipora_capitata_PredGene_g33153,0,0,4,6,4,7
Montipora_capitata_PredGene_g33158,0,0,0,26,0,9
Montipora_capitata_PredGene_g33159,0,0,0,4,0,2
Montipora_capitata_PredGene_adi2mcaRNA33890_R1,16,72,66,22,22,41
Montipora_capitata_PredGene_adi2mcaRNA14099_R2,0,0,30,12,6,28
Montipora_capitata_PredGene_g14988,0,15,11,0,10,10
Montipora_capitata_PredGene_g64879,0,0,0,4,6,4
Montipora_capitata_PredGene_adi2mcaRNA29029_R0,1784,1772,1331,56,38,51
Montipora_capitata_PredGene_g4941,2,0,0,11,16,12
Montipora_capitata_PredGene_g59326,1061,1200,992,141,76,85
Montipora_capitata_PredGene_adi2mcaRNA16102_R4,46,7,15,21,34,12
Montipora_capitata_PredGene_g38027,887,810,1197,9,0,11
Montipora_capitata_PredGene_g56269,0,0,0,2,10,5
Montipora_capitata_PredGene_g56268,3,0,0,5,17,9
Montipora_capitata_PredGene_g56263,24,37,40,8,10,14
Montipora_capitata_PredGene_g56262,0,80,94,0,6,8
Montipora_capitata_PredGene_g56261,0,102,117,0,4,3
Montipora_capitata_PredGene_g56267,0,0,3,0,10,1
Montipora_capitata_PredGene_g56266,45,368,369,0,35,35
Montipora_capitata_PredGene_g56265,7885,4874,2779,114,77,130
Montipora_capitata_PredGene_g56264,847,585,730,8,16,9
Montipora_capitata_PredGene_g65948,0,0,0,4,8,10
Montipora_capitata_PredGene_g65949,0,0,0,0,13,10
Montipora_capitata_PredGene_g59325,0,0,0,17,6,22
Montipora_capitata_PredGene_g29062,0,0,3,24,20,45
Montipora_capitata_PredGene_g65941,0,0,0,0,0,3
Montipora_capitata_PredGene_g65942,0,0,0,2,1,0
Montipora_capitata_PredGene_g65944,1,0,0,13,10,20
Montipora_capitata_PredGene_g65945,0,0,9,0,0,0
Montipora_capitata_PredGene_g65946,0,14,0,0,4,8
Montipora_capitata_PredGene_adi2mcaRNA30313_R1,3,1,3,0,5,5
Montipora_capitata_PredGene_g46811,0,0,0,4,7,0
Montipora_capitata_PredGene_g46813,0,0,0,6,22,3
Montipora_capitata_PredGene_g46812,0,0,0,2,3,2
Montipora_capitata_PredGene_g46815,0,0,0,5,6,0
Montipora_capitata_PredGene_g46814,0,0,0,51,60,51
Montipora_capitata_PredGene_g46817,0,0,0,5,3,0
Montipora_capitata_PredGene_g46816,0,0,0,5,3,0
Montipora_capitata_PredGene_g46819,0,0,0,4,4,0
Montipora_capitata_PredGene_g46818,0,0,0,6,17,0
Montipora_capitata_PredGene_adi2mcaRNA33595_R2,34,0,0,70,62,97
Montipora_capitata_PredGene_adi2mcaRNA33595_R1,0,0,0,34,30,55
Montipora_capitata_PredGene_g14985,0,0,0,3,3,0
Montipora_capitata_PredGene_g14986,3,83,93,6,13,13
Montipora_capitata_PredGene_g18104,0,0,0,9,5,7
Montipora_capitata_PredGene_adi2mcaRNA25482_R1,89,43,43,14,14,18
Montipora_capitata_PredGene_g4529,54,0,7,27,28,20
Montipora_capitata_PredGene_g64874,0,0,0,5,10,12
Montipora_capitata_PredGene_adi2mcaRNA25482_R7,11,12,3,5,12,6
Montipora_capitata_PredGene_g58900,0,3,0,41,35,33
Montipora_capitata_PredGene_g19228,7,2,13,27,19,21
Montipora_capitata_PredGene_adi2mcaRNA32803_R0,379,324,337,39,39,38
Montipora_capitata_PredGene_g10529,0,0,0,10,10,13
Montipora_capitata_PredGene_g10526,1,0,0,17,10,7
Montipora_capitata_PredGene_g10524,0,0,0,6,0,0
Montipora_capitata_PredGene_adi2mcaRNA19209_R0,203,412,97,29,19,25
Montipora_capitata_PredGene_g10522,0,0,13,4,5,8
Montipora_capitata_PredGene_g10523,0,1,0,5,4,6
Montipora_capitata_PredGene_g10521,0,0,0,13,4,4
Montipora_capitata_PredGene_g30938,0,0,0,0,1,2
Montipora_capitata_PredGene_adi2mcaRNA31057_R3,0,0,0,19,23,21
Montipora_capitata_PredGene_g68666,0,0,0,3,4,5
Montipora_capitata_PredGene_adi2mcaRNA37369_R2,0,2,0,17,14,11
Montipora_capitata_PredGene_g51273,4,10,5,21,1,11
Montipora_capitata_PredGene_adi2mcaRNA37369_R4,0,0,0,3,21,4
Montipora_capitata_PredGene_adi2mcaRNA37369_R5,0,2,0,5,5,11
Montipora_capitata_PredGene_g43061,144,112,93,25,12,20
Montipora_capitata_PredGene_g44529,911,934,561,68,70,69
Montipora_capitata_PredGene_g57352,0,0,0,9,6,13
Montipora_capitata_PredGene_g64256,0,0,0,7,7,13
Montipora_capitata_PredGene_g44522,0,0,0,18,5,5
Montipora_capitata_PredGene_g44521,3,4,4,23,19,35
Montipora_capitata_PredGene_g44520,0,0,0,5,9,10
Montipora_capitata_PredGene_g44526,1,1,0,12,13,9
Montipora_capitata_PredGene_g37177,4,0,0,21,15,41
Montipora_capitata_PredGene_g32783,271,141,193,16,12,14
Montipora_capitata_PredGene_g32780,333,349,213,12,7,24
Montipora_capitata_PredGene_g48418,0,0,0,0,3,0
Montipora_capitata_PredGene_g15953,23,20,22,12,12,11
Montipora_capitata_PredGene_g32787,26,16,11,28,7,12
Montipora_capitata_PredGene_g32784,2084,1143,381,23,27,23
Montipora_capitata_PredGene_g32785,1255,1210,788,13,19,10
Montipora_capitata_PredGene_adi2mcaRNA31556_R0,1195,971,789,35,26,24
Montipora_capitata_PredGene_g48412,51,68,44,0,10,5
Montipora_capitata_PredGene_g48411,346,316,414,17,17,11
Montipora_capitata_PredGene_g32789,0,0,0,4,5,1
Montipora_capitata_PredGene_g48417,207,130,157,7,9,2
Montipora_capitata_PredGene_g48416,447,411,224,48,42,58
Montipora_capitata_PredGene_g48415,0,0,0,4,8,4
Montipora_capitata_PredGene_g48414,141,150,142,41,25,30
Montipora_capitata_PredGene_g42845,11,32,31,4,9,8
Montipora_capitata_PredGene_g51275,4,0,0,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA19301_R8,563,446,253,51,37,18
Montipora_capitata_PredGene_g8170,0,0,0,26,14,9
Montipora_capitata_PredGene_adi2mcaRNA15479_R0,14,7,0,0,6,0
Montipora_capitata_PredGene_g8176,6,14,3,15,3,17
Montipora_capitata_PredGene_g29193,536,366,230,20,21,20
Montipora_capitata_PredGene_g29192,381,258,323,13,6,8
Montipora_capitata_PredGene_g29191,89,217,111,27,26,33
Montipora_capitata_PredGene_g29190,37,32,14,7,0,0
Montipora_capitata_PredGene_adi2mcaRNA10907_R1,0,0,0,7,0,0
Montipora_capitata_PredGene_g29196,0,1,0,14,5,15
Montipora_capitata_PredGene_adi2mcaRNA10907_R3,0,0,0,5,8,7
Montipora_capitata_PredGene_g29194,12,5,3,9,17,12
Montipora_capitata_PredGene_g29198,1627,1641,1228,20,18,43
Montipora_capitata_PredGene_g17480,0,0,0,6,5,6
Montipora_capitata_PredGene_g1674,0,0,0,7,19,0
Montipora_capitata_PredGene_g58003,0,0,0,17,24,19
Montipora_capitata_PredGene_g55034,6,0,0,5,16,13
Montipora_capitata_PredGene_g17484,0,1,0,1,2,1
Montipora_capitata_PredGene_adi2mcaRNA28469_R0,191,114,179,20,21,22
Montipora_capitata_PredGene_g1679,1,0,2,8,8,5
Montipora_capitata_PredGene_adi2mcaRNA37860_R1,0,0,0,14,10,26
Montipora_capitata_PredGene_g6548,0,5,0,0,3,0
Montipora_capitata_PredGene_g58006,0,0,0,15,12,17
Montipora_capitata_PredGene_adi2mcaRNA22275_R2,0,0,0,11,14,14
Montipora_capitata_PredGene_g52998,0,5,0,12,19,17
Montipora_capitata_PredGene_g52990,0,6,0,5,7,7
Montipora_capitata_PredGene_g52995,0,0,0,20,8,20
Montipora_capitata_PredGene_g52997,3,0,3,11,12,10
Montipora_capitata_PredGene_g52996,0,0,0,17,13,7
Montipora_capitata_PredGene_g28240,13008,6950,5268,142,140,129
Montipora_capitata_PredGene_g28241,3081,2521,1939,54,69,64
Montipora_capitata_PredGene_g23294,0,0,4,4,23,16
Montipora_capitata_PredGene_g28243,5019,3383,3803,27,23,34
Montipora_capitata_PredGene_g28244,0,9,0,13,12,4
Montipora_capitata_PredGene_g28245,1696,1619,1714,54,33,64
Montipora_capitata_PredGene_g28246,1010,945,859,79,62,71
Montipora_capitata_PredGene_g23291,0,0,0,22,8,6
Montipora_capitata_PredGene_g28248,737,576,376,56,48,50
Montipora_capitata_PredGene_g28249,46,22,55,0,5,0
Montipora_capitata_PredGene_g2068,0,0,0,21,37,9
Montipora_capitata_PredGene_adi2mcaRNA8620_R1,0,3,0,15,5,13
Montipora_capitata_PredGene_adi2mcaRNA8620_R3,0,0,0,5,0,8
Montipora_capitata_PredGene_g23299,742,721,606,216,102,153
Montipora_capitata_PredGene_g54139,0,0,0,12,14,8
Montipora_capitata_PredGene_g60234,0,0,0,5,5,5
Montipora_capitata_PredGene_g60237,354,1256,114,16,39,9
Montipora_capitata_PredGene_g60236,9,2,1,15,11,6
Montipora_capitata_PredGene_g60231,290,200,183,9,10,10
Montipora_capitata_PredGene_g60230,0,7,8,9,6,9
Montipora_capitata_PredGene_g60233,217,425,83,33,20,26
Montipora_capitata_PredGene_g58101,242,236,198,11,4,8
Montipora_capitata_PredGene_g54131,0,0,0,21,12,24
Montipora_capitata_PredGene_g54130,0,0,0,8,11,8
Montipora_capitata_PredGene_g37867,0,0,5,8,8,16
Montipora_capitata_PredGene_g60239,0,0,0,58,23,20
Montipora_capitata_PredGene_g60238,394,626,197,21,21,38
Montipora_capitata_PredGene_g12312,363,300,210,23,34,36
Montipora_capitata_PredGene_g12311,142,156,80,16,13,12
Montipora_capitata_PredGene_g12310,117,123,70,15,0,12
Montipora_capitata_PredGene_g12317,84,73,39,18,9,4
Montipora_capitata_PredGene_adi2mcaRNA12059_R0,146,370,335,5,4,5
Montipora_capitata_PredGene_g14126,1,3,2,0,7,4
Montipora_capitata_PredGene_g6545,0,0,0,4,9,7
Montipora_capitata_PredGene_adi2mcaRNA783_R6,3,2,0,85,31,57
Montipora_capitata_PredGene_g66993,188,86,223,14,7,18
Montipora_capitata_PredGene_g66990,0,0,1,7,5,9
Montipora_capitata_PredGene_adi2mcaRNA783_R5,0,0,0,82,36,31
