transcript_id,1041.2,1471.2,1637.2,Sample1.2,Sample2.2,Sample3.2
Pocillopora_acuta_HIv2___RNAseq.g31389.t1,2,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14819.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g27763.t1,2,1,2,2,0,0
Pocillopora_acuta_HIv2___TS.g19723.t4b,0,0,0,31,17,28
Pocillopora_acuta_HIv2___TS.g19723.t4c,148,258,211,234,187,241
Pocillopora_acuta_HIv2___RNAseq.g13475.t1,56,86,124,23,27,32
Pocillopora_acuta_HIv2___RNAseq.g14519.t1,0,0,0,0,0,7
Pocillopora_acuta_HIv2___RNAseq.g11477.t1,0,0,0,5,0,6
Pocillopora_acuta_HIv2___RNAseq.g8461.t1,16,6,6,9,1,8
Pocillopora_acuta_HIv2___RNAseq.g3066.t1,28,38,36,32,57,44
Pocillopora_acuta_HIv2___RNAseq.g6398.t1,13,16,0,12,18,11
Pocillopora_acuta_HIv2___RNAseq.g27652.t1,2,2,3,4,3,4
Pocillopora_acuta_HIv2___RNAseq.g30871.t1,12,2,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g23536.t1,0,0,0,4,0,4
Pocillopora_acuta_HIv2___RNAseq.g20654.t1,16,6,15,117,110,129
Pocillopora_acuta_HIv2___RNAseq.g9666.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g14751.t1,0,0,0,1,5,2
Pocillopora_acuta_HIv2___RNAseq.g30209.t1,165,160,120,84,68,72
Pocillopora_acuta_HIv2___RNAseq.g30810.t1,61,49,37,18,25,48
Pocillopora_acuta_HIv2___TS.g25589.t1,62,66,64,41,48,64
Pocillopora_acuta_HIv2___RNAseq.g2127.t1,20,31,29,14,10,13
Pocillopora_acuta_HIv2___RNAseq.5465_t,258,336,211,293,294,345
Pocillopora_acuta_HIv2___TS.g21955.t1b,54,21,29,19,11,9
Pocillopora_acuta_HIv2___TS.g21955.t1a,245,344,232,237,294,249
Pocillopora_acuta_HIv2___RNAseq.g6226.t1,12,21,17,69,103,87
Pocillopora_acuta_HIv2___TS.g1635.t1,0,0,0,3,7,2
Pocillopora_acuta_HIv2___RNAseq.g80.t1,160,142,33,138,145,62
Pocillopora_acuta_HIv2___RNAseq.g8899.t1,270,148,184,141,157,127
Pocillopora_acuta_HIv2___RNAseq.g21908.t1,105,81,91,56,39,74
Pocillopora_acuta_HIv2___RNAseq.g18282.t1,14,24,9,9,26,22
Pocillopora_acuta_HIv2___TS.g10909.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g962.t1,97,111,58,62,57,32
Pocillopora_acuta_HIv2___RNAseq.g29552.t1,96,76,46,32,20,21
Pocillopora_acuta_HIv2___RNAseq.g16069.t1,0,0,0,0,8,5
Pocillopora_acuta_HIv2___RNAseq.g10915.t1,217,172,163,95,161,97
Pocillopora_acuta_HIv2___RNAseq.g305.t1b,1288,663,1050,1687,793,1483
Pocillopora_acuta_HIv2___RNAseq.g305.t1a,0,0,0,65,56,84
Pocillopora_acuta_HIv2___RNAseq.g786.t1,0,0,0,4,5,0
Pocillopora_acuta_HIv2___RNAseq.g738.t1,11,13,26,18,4,13
Pocillopora_acuta_HIv2___RNAseq.g30416.t1,37,35,14,31,30,34
Pocillopora_acuta_HIv2___RNAseq.g13989.t1,96,92,84,18,48,53
Pocillopora_acuta_HIv2___TS.g11769.t1,4074,4113,4003,4496,5226,5684
Pocillopora_acuta_HIv2___RNAseq.g21696.t1,120,173,178,160,233,195
Pocillopora_acuta_HIv2___RNAseq.g14994.t1,0,19,16,8,6,16
Pocillopora_acuta_HIv2___RNAseq.g15708.t1a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g6080.t1,32,42,21,13,41,24
Pocillopora_acuta_HIv2___TS.g18361.t1,2,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g30414.t1,32,20,9,5,14,16
Pocillopora_acuta_HIv2___RNAseq.g21125.t1,0,1,0,3,17,7
Pocillopora_acuta_HIv2___RNAseq.g20020.t1,1,5,5,5,7,0
Pocillopora_acuta_HIv2___RNAseq.g4723.t1,0,0,0,1,1,0
Pocillopora_acuta_HIv2___RNAseq.g3096.t1,182,134,130,105,63,92
Pocillopora_acuta_HIv2___TS.g1637.t1,0,0,15,14,6,0
Pocillopora_acuta_HIv2___RNAseq.g5988.t1,46,47,33,17,23,21
Pocillopora_acuta_HIv2___RNAseq.g18771.t2,1106,790,763,749,901,783
Pocillopora_acuta_HIv2___TS.g1051.t2,225,321,283,131,94,80
Pocillopora_acuta_HIv2___RNAseq.g1064.t1,181,182,190,61,57,84
Pocillopora_acuta_HIv2___TS.g400.t1,157,146,130,90,60,87
Pocillopora_acuta_HIv2___RNAseq.g3226.t1,0,0,0,4,8,0
Pocillopora_acuta_HIv2___RNAseq.g9284.t1,0,0,2,5,2,7
Pocillopora_acuta_HIv2___RNAseq.g10008.t1,3,13,14,20,20,21
Pocillopora_acuta_HIv2___RNAseq.g19526.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13102.t1,66,15,56,29,14,52
Pocillopora_acuta_HIv2___RNAseq.g21694.t1,0,0,0,5,3,5
Pocillopora_acuta_HIv2___RNAseq.g17068.t1,51,81,64,50,104,63
Pocillopora_acuta_HIv2___RNAseq.g9471.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g4000.t1,184,224,298,211,327,458
Pocillopora_acuta_HIv2___RNAseq.g19143.t1,666,480,496,725,400,515
Pocillopora_acuta_HIv2___TS.g24619.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv2___TS.g402.t1,6,0,0,13,7,5
Pocillopora_acuta_HIv2___TS.g9484.t1,0,15,0,0,10,0
Pocillopora_acuta_HIv2___RNAseq.g27452.t1,183,230,182,203,424,334
Pocillopora_acuta_HIv2___TS.g23905.t1,0,0,0,4,11,0
Pocillopora_acuta_HIv2___RNAseq.g13100.t1,0,12,19,9,6,7
Pocillopora_acuta_HIv2___RNAseq.g26119.t1b,14,22,0,12,22,14
Pocillopora_acuta_HIv2___RNAseq.g15353.t1,3,6,0,5,6,3
Pocillopora_acuta_HIv2___RNAseq.g1066.t1,402,302,310,208,220,232
Pocillopora_acuta_HIv2___RNAseq.g8646.t1,2733,2159,2265,874,958,1122
Pocillopora_acuta_HIv2___RNAseq.g10867.t1,14,29,29,22,65,34
Pocillopora_acuta_HIv2___RNAseq.g240.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g29906.t1,69,64,79,32,69,56
Pocillopora_acuta_HIv2___RNAseq.g18115.t1,722,358,419,275,243,285
Pocillopora_acuta_HIv2___RNAseq.g19558.t1,57,47,47,24,29,19
Pocillopora_acuta_HIv2___RNAseq.g14318.t1,112,94,70,63,77,57
Pocillopora_acuta_HIv2___RNAseq.g9286.t1,127,49,75,94,35,85
Pocillopora_acuta_HIv2___RNAseq.g19439.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___TS.g24897.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g7124.t1b,22,24,8,15,18,16
Pocillopora_acuta_HIv2___TS.g3139.t1,3,7,0,4,13,7
Pocillopora_acuta_HIv2___RNAseq.g16764.t1,6,186,106,20,148,80
Pocillopora_acuta_HIv2___RNAseq.g8644.t1,166,159,179,38,69,67
Pocillopora_acuta_HIv2___RNAseq.g5823.t1,87,63,69,81,146,111
Pocillopora_acuta_HIv2___TS.g30782.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___TS.g250.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___TS.g22621.t2,268,196,147,110,83,105
Pocillopora_acuta_HIv2___RNAseq.g6099.t1,8,12,7,68,134,87
Pocillopora_acuta_HIv2___RNAseq.g8556.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2691.t1,30,35,30,26,23,17
Pocillopora_acuta_HIv2___RNAseq.g5054.t1,4,0,0,5,4,7
Pocillopora_acuta_HIv2___TS.g8600.t1,0,10,0,0,9,0
Pocillopora_acuta_HIv2___TS.g17552.t1,0,13,0,0,6,0
Pocillopora_acuta_HIv2___TS.g26067.t1,0,87,6,13,31,18
Pocillopora_acuta_HIv2___TS.g1774.t1,1213,891,873,928,1013,986
Pocillopora_acuta_HIv2___RNAseq.g26136.t1,623,963,648,590,853,737
Pocillopora_acuta_HIv2___TS.g2495.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g6468.t1,0,0,6,8,3,0
Pocillopora_acuta_HIv2___RNAseq.g29529.t1,171,200,152,141,220,192
Pocillopora_acuta_HIv2___RNAseq.21474_t,6,3,0,4,7,4
Pocillopora_acuta_HIv2___TS.g11056.t1,167,118,140,99,120,124
Pocillopora_acuta_HIv2___RNAseq.g242.t1,5,16,1,13,25,17
Pocillopora_acuta_HIv2___RNAseq.g1910.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24552.t1,5,8,5,0,4,2
Pocillopora_acuta_HIv2___RNAseq.g17730.t1,0,0,0,0,6,0
Pocillopora_acuta_HIv2___RNAseq.g27547.t1,242,112,210,72,60,85
Pocillopora_acuta_HIv2___RNAseq.15117_t,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g22789.t1,3,5,4,1,4,2
Pocillopora_acuta_HIv2___TS.g22073.t1,34,74,62,17,14,22
Pocillopora_acuta_HIv2___TS.g15995.t1,16,0,8,25,9,21
Pocillopora_acuta_HIv2___TS.g12601.t1,106,111,59,9,23,7
Pocillopora_acuta_HIv2___TS.g29179.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g13309.t1,33,39,42,13,17,10
Pocillopora_acuta_HIv2___RNAseq.g6713.t1,36,0,37,21,7,27
Pocillopora_acuta_HIv2___RNAseq.g19178.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15598.t1,604,670,523,471,715,593
Pocillopora_acuta_HIv2___RNAseq.25137_t,0,0,0,6,3,3
Pocillopora_acuta_HIv2___RNAseq.g3676.t1,0,0,0,0,6,0
Pocillopora_acuta_HIv2___RNAseq.g29296.t1,63,29,37,43,23,22
Pocillopora_acuta_HIv2___RNAseq.g24455.t1,151,91,84,31,14,19
Pocillopora_acuta_HIv2___RNAseq.g30826.t1a,38,42,32,84,113,101
Pocillopora_acuta_HIv2___RNAseq.g15330.t1,38,20,52,139,177,232
Pocillopora_acuta_HIv2___RNAseq.g30826.t1b,76,117,81,45,112,131
Pocillopora_acuta_HIv2___TS.g9744.t1,40,72,30,18,30,29
Pocillopora_acuta_HIv2___RNAseq.g29566.t1,0,0,0,2,1,1
Pocillopora_acuta_HIv2___RNAseq.g24451.t2,16,6,15,20,38,18
Pocillopora_acuta_HIv2___RNAseq.g14436.t1,33,19,58,27,27,21
Pocillopora_acuta_HIv2___TS.g5015.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g293.t1,67,71,91,154,162,115
Pocillopora_acuta_HIv2___RNAseq.g1912.t1,3475,2579,2803,879,867,854
Pocillopora_acuta_HIv2___RNAseq.g20101.t1,7,9,0,6,0,7
Pocillopora_acuta_HIv2___RNAseq.7716_t,178,218,174,129,98,106
Pocillopora_acuta_HIv2___RNAseq.g19710.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5637.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g10234.t1a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g10234.t1b,0,0,0,5,7,8
Pocillopora_acuta_HIv2___RNAseq.g9369.t1,108,162,126,67,76,79
Pocillopora_acuta_HIv2___TS.g1642.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14598.t1,487,265,362,457,327,499
Pocillopora_acuta_HIv2___RNAseq.g6711.t1,973,668,858,357,475,491
Pocillopora_acuta_HIv2___RNAseq.g22039.t1,23,21,32,16,15,14
Pocillopora_acuta_HIv2___RNAseq.g13813.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g10119.t1,37,33,43,19,20,26
Pocillopora_acuta_HIv2___RNAseq.g503.t1,10,0,3,1,3,7
Pocillopora_acuta_HIv2___TS.g21553.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g7329.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___TS.g13031.t1,34,26,39,21,28,38
Pocillopora_acuta_HIv2___RNAseq.g24949.t1,252,270,217,111,116,131
Pocillopora_acuta_HIv2___RNAseq.g4201.t1,15,3,16,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g14575.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8162.t1,41,34,30,75,116,98
Pocillopora_acuta_HIv2___TS.g24602.t1,0,0,0,12,15,0
Pocillopora_acuta_HIv2___RNAseq.g14432.t1,7,6,0,3,2,2
Pocillopora_acuta_HIv2___RNAseq.g25622.t1,65,63,21,37,58,41
Pocillopora_acuta_HIv2___RNAseq.g21562.t1,93,64,46,54,31,44
Pocillopora_acuta_HIv2___TS.g311.t1,244,344,229,146,285,261
Pocillopora_acuta_HIv2___TS.g18182.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g19221.t1,0,0,16,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2516.t1,7251,9767,6474,1117,1635,1264
Pocillopora_acuta_HIv2___TS.g24586.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g28704.t1,29,25,11,41,52,73
Pocillopora_acuta_HIv2___RNAseq.g20777.t1,337,283,287,154,189,176
Pocillopora_acuta_HIv2___RNAseq.g809.t1,447,335,290,265,266,247
Pocillopora_acuta_HIv2___RNAseq.g27495.t1,5,15,8,9,11,5
Pocillopora_acuta_HIv2___TS.g19186.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv2___RNAseq.g25620.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1444.t1,18,21,17,11,12,8
Pocillopora_acuta_HIv2___RNAseq.g18786.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8160.t1,76,165,74,155,261,204
Pocillopora_acuta_HIv2___RNAseq.g5373.t1a,677,857,774,1204,1893,1858
Pocillopora_acuta_HIv2___RNAseq.g1188.t1,42,8,3,30,17,29
Pocillopora_acuta_HIv2___RNAseq.g5373.t1b,1411,1492,1151,1421,1251,1052
Pocillopora_acuta_HIv2___TS.g7891.t1,0,0,0,5,0,0
Pocillopora_acuta_HIv2___RNAseq.g30260.t1,0,0,0,6,2,0
Pocillopora_acuta_HIv2___TS.g9428.t1,111,186,82,42,72,39
Pocillopora_acuta_HIv2___RNAseq.g14013.t1b,95,105,87,50,35,30
Pocillopora_acuta_HIv2___RNAseq.g14013.t1a,384,316,405,147,118,163
Pocillopora_acuta_HIv2___TS.g27359.t1,0,0,0,1,3,0
Pocillopora_acuta_HIv2___RNAseq.g29742.t1,0,2,3,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5700.t1,399,331,370,145,115,126
Pocillopora_acuta_HIv2___RNAseq.g8560.t1,0,0,0,11,17,15
Pocillopora_acuta_HIv2___RNAseq.g2022.t1,51,46,42,46,53,39
Pocillopora_acuta_HIv2___RNAseq.g28082.t1,0,0,0,6,7,5
Pocillopora_acuta_HIv2___RNAseq.g14710.t1,16,67,34,34,124,98
Pocillopora_acuta_HIv2___RNAseq.g17505.t1,303,250,248,151,198,229
Pocillopora_acuta_HIv2___RNAseq.g30262.t1,0,0,0,2,6,0
Pocillopora_acuta_HIv2___RNAseq.g25720.t1,103,48,54,27,10,37
Pocillopora_acuta_HIv2___RNAseq.g213.t1,0,0,0,8,7,0
Pocillopora_acuta_HIv2___TS.g5957.t1,3,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17477.t1,273,194,208,168,185,232
Pocillopora_acuta_HIv2___RNAseq.g12281.t1,127,65,105,232,149,181
Pocillopora_acuta_HIv2___RNAseq.g29765.t1,0,0,0,2,0,2
Pocillopora_acuta_HIv2___TS.g2623.t1,16,93,73,96,102,106
Pocillopora_acuta_HIv2___RNAseq.g26530.t1,0,0,0,2,1,0
Pocillopora_acuta_HIv2___TS.g3577.t1,531,598,485,264,289,275
Pocillopora_acuta_HIv2___RNAseq.g13771.t1,222,173,150,46,44,50
Pocillopora_acuta_HIv2___RNAseq.g26155.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g17475.t1,50,60,36,54,85,108
Pocillopora_acuta_HIv2___RNAseq.g211.t1,34,54,18,38,43,22
Pocillopora_acuta_HIv2___RNAseq.23996_t,83,80,100,198,204,339
Pocillopora_acuta_HIv2___TS.g14874.t2,1116,665,695,483,674,568
Pocillopora_acuta_HIv2___RNAseq.g16813.t1,631,694,708,748,660,857
Pocillopora_acuta_HIv2___TS.g26481.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___TS.g16301.t1,261,120,109,56,76,37
Pocillopora_acuta_HIv2___RNAseq.g4068.t1,116,112,104,59,84,58
Pocillopora_acuta_HIv2___RNAseq.g21356.t1,68,96,53,68,44,32
Pocillopora_acuta_HIv2___RNAseq.g27038.t1,175,142,191,144,180,176
Pocillopora_acuta_HIv2___RNAseq.g5194.t1,32,4,11,26,22,37
Pocillopora_acuta_HIv2___RNAseq.g8403.t1,0,0,0,13,7,0
Pocillopora_acuta_HIv2___TS.g9241.t2,35,35,32,32,36,43
Pocillopora_acuta_HIv2___RNAseq.g28741.t1,62,109,43,44,53,51
Pocillopora_acuta_HIv2___RNAseq.g25429.t1,0,0,0,0,10,0
Pocillopora_acuta_HIv2___TS.g24596.t1,328,154,244,181,131,121
Pocillopora_acuta_HIv2___RNAseq.g1776.t1,8,0,26,3,6,9
Pocillopora_acuta_HIv2___RNAseq.g26678.t1,137,124,147,50,86,59
Pocillopora_acuta_HIv2___RNAseq.g18258.t1,0,6,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g17763.t1,0,0,0,1,1,5
Pocillopora_acuta_HIv2___RNAseq.g21354.t2,253,171,212,161,154,198
Pocillopora_acuta_HIv2___RNAseq.g9638.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv2___TS.g19752.t2,78,41,85,73,50,83
Pocillopora_acuta_HIv2___RNAseq.g2419.t1,189,98,107,62,86,81
Pocillopora_acuta_HIv2___RNAseq.g30243.t1,0,6,0,9,5,5
Pocillopora_acuta_HIv2___RNAseq.g13645.t1,964,824,796,482,528,548
Pocillopora_acuta_HIv2___RNAseq.g24378.t1,597,178,245,413,145,227
Pocillopora_acuta_HIv2___TS.g2056.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g16811.t1,3,0,8,3,4,0
Pocillopora_acuta_HIv2___RNAseq.g18919.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.21164_t,25,11,12,8,27,3
Pocillopora_acuta_HIv2___RNAseq.g3617.t1,17,9,10,3,9,3
Pocillopora_acuta_HIv2___RNAseq.g17761.t1,0,0,0,2,2,1
Pocillopora_acuta_HIv2___RNAseq.g11297.t1,0,0,0,0,0,4
Pocillopora_acuta_HIv2___RNAseq.g2488.t1,0,0,0,0,0,5
Pocillopora_acuta_HIv2___RNAseq.g11310.t1,81,68,85,57,52,87
Pocillopora_acuta_HIv2___TS.g30180.t1,929,565,601,710,369,495
Pocillopora_acuta_HIv2___TS.g6842.t1a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19650.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g23154.t1b,418,381,378,237,200,192
Pocillopora_acuta_HIv2___RNAseq.g23154.t1a,0,0,0,0,6,0
Pocillopora_acuta_HIv2___TS.g2359.t1,0,0,0,0,7,0
Pocillopora_acuta_HIv2___RNAseq.g16464.t1b,0,34,0,8,0,5
Pocillopora_acuta_HIv2___RNAseq.g16464.t1a,0,0,0,0,5,1
Pocillopora_acuta_HIv2___RNAseq.g6707.t1,6,6,11,3,4,2
Pocillopora_acuta_HIv2___RNAseq.g15758.t1,107,23,30,62,58,43
Pocillopora_acuta_HIv2___TS.g3582.t1,2,4,6,10,4,9
Pocillopora_acuta_HIv2___TS.g26549.t1a,40,16,12,11,12,0
Pocillopora_acuta_HIv2___TS.g26549.t1c,12,24,14,15,0,10
Pocillopora_acuta_HIv2___RNAseq.g10450.t1,5,5,0,0,8,4
Pocillopora_acuta_HIv2___RNAseq.g2674.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g20638.t1,2,0,4,0,0,2
Pocillopora_acuta_HIv2___TS.g21346.t1,547,513,378,389,407,445
Pocillopora_acuta_HIv2___RNAseq.g13647.t1,4,0,5,8,31,22
Pocillopora_acuta_HIv2___TS.g3824.t1,1,4,4,7,16,14
Pocillopora_acuta_HIv2___TS.g3869.t1,13,12,21,9,13,20
Pocillopora_acuta_HIv2___RNAseq.g3264.t1,458,275,408,195,110,219
Pocillopora_acuta_HIv2___RNAseq.g29142.t1,347,348,224,234,172,202
Pocillopora_acuta_HIv2___TS.20225_t,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26261.t1,0,23,0,0,13,0
Pocillopora_acuta_HIv2___RNAseq.g5946.t1,20,10,14,2,7,9
Pocillopora_acuta_HIv2___RNAseq.g8922.t1,246,145,123,432,275,275
Pocillopora_acuta_HIv2___RNAseq.g22071.t1,4,5,0,3,11,0
Pocillopora_acuta_HIv2___RNAseq.g968.t1,110,82,103,39,77,26
Pocillopora_acuta_HIv2___TS.g3034.t1,4,2,4,8,7,9
Pocillopora_acuta_HIv2___RNAseq.g2676.t1,6,19,6,5,0,6
Pocillopora_acuta_HIv2___RNAseq.g31023.t1,96,123,83,32,50,39
Pocillopora_acuta_HIv2___TS.g8308.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g11103.t1,203,101,141,108,77,112
Pocillopora_acuta_HIv2___TS.g19723.t4a,0,5,0,7,13,9
Pocillopora_acuta_HIv2___TS.g10588.t1,0,0,0,4,9,0
Pocillopora_acuta_HIv2___TS.g15589.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g10626.t1,0,0,0,5,7,1
Pocillopora_acuta_HIv2___RNAseq.g949.t1,113,74,95,35,39,41
Pocillopora_acuta_HIv2___RNAseq.g20531.t1,49,70,39,21,10,35
Pocillopora_acuta_HIv2___RNAseq.g21036.t1,1397,954,974,667,514,539
Pocillopora_acuta_HIv2___RNAseq.g29518.t1,41,21,38,25,19,29
Pocillopora_acuta_HIv2___RNAseq.g5776.t1,163,92,107,239,99,144
Pocillopora_acuta_HIv2___RNAseq.g27497.t1,250,157,269,134,64,156
Pocillopora_acuta_HIv2___RNAseq.g29121.t1,166,86,128,76,98,104
Pocillopora_acuta_HIv2___RNAseq.g6778.t1b,0,7,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g6778.t1a,4,0,11,11,2,17
Pocillopora_acuta_HIv2___RNAseq.g10681.t1,140,145,95,133,138,100
Pocillopora_acuta_HIv2___RNAseq.21073_t,252,191,198,158,144,225
Pocillopora_acuta_HIv2___TS.g15979.t1,59,33,41,13,8,12
Pocillopora_acuta_HIv2___RNAseq.g19020.t1,0,0,0,0,0,1
Pocillopora_acuta_HIv2___RNAseq.g19508.t1,0,44,0,0,33,0
Pocillopora_acuta_HIv2___RNAseq.g22626.t1,85,39,46,66,139,130
Pocillopora_acuta_HIv2___RNAseq.g91.t1,4,28,10,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g26092.t1,0,0,2,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g3521.t1,41,69,43,35,42,57
Pocillopora_acuta_HIv2___RNAseq.g29140.t1,117,85,107,75,81,77
Pocillopora_acuta_HIv2___RNAseq.g5982.t1,262,294,209,247,675,364
Pocillopora_acuta_HIv2___TS.g29536.t1,18,19,22,25,17,30
Pocillopora_acuta_HIv2___RNAseq.g8920.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g675.t1,432,373,271,471,366,324
Pocillopora_acuta_HIv2___TS.g25615.t1,0,0,0,8,8,0
Pocillopora_acuta_HIv2___RNAseq.g4624.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv2___RNAseq.g29256.t1,150,73,105,91,44,82
Pocillopora_acuta_HIv2___RNAseq.g22069.t1,2,4,3,3,4,2
Pocillopora_acuta_HIv2___RNAseq.g8283.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g10624.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___TS.g23538.t1,0,0,0,5,0,2
Pocillopora_acuta_HIv2___RNAseq.g30622.t1,15,5,24,11,38,33
Pocillopora_acuta_HIv2___RNAseq.g5413.t1,0,0,0,1,3,0
Pocillopora_acuta_HIv2___TS.g10300.t1,169,154,170,62,134,111
Pocillopora_acuta_HIv2___RNAseq.g16355.t1,3,22,6,11,11,7
Pocillopora_acuta_HIv2___TS.g26680.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1094.t1,343,262,240,190,232,222
Pocillopora_acuta_HIv2___RNAseq.g27916.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g23915.t1b,0,0,0,1,1,0
Pocillopora_acuta_HIv2___RNAseq.g23915.t1a,0,59,0,8,19,3
Pocillopora_acuta_HIv2___RNAseq.g20362.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g4272.t1,0,9,0,5,7,0
Pocillopora_acuta_HIv2___TS.g18380.t2b,7,8,0,7,4,8
Pocillopora_acuta_HIv2___TS.g18380.t2a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g20804.t2,890,544,751,645,457,634
Pocillopora_acuta_HIv2___RNAseq.g1901.t1,40,0,51,17,0,23
Pocillopora_acuta_HIv2___RNAseq.g16695.t1,420,296,306,346,348,317
Pocillopora_acuta_HIv2___RNAseq.g16996.t1,624,368,435,313,422,431
Pocillopora_acuta_HIv2___RNAseq.g755.t1,63,50,69,22,30,27
Pocillopora_acuta_HIv2___RNAseq.g19132.t1,683,552,500,573,366,457
Pocillopora_acuta_HIv2___RNAseq.g13118.t1,43,68,20,29,29,20
Pocillopora_acuta_HIv2___RNAseq.g4626.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g29254.t1,212,182,173,101,81,85
Pocillopora_acuta_HIv2___RNAseq.g10147.t1,0,0,0,5,3,3
Pocillopora_acuta_HIv2___TS.g25617.t1,0,0,0,0,3,3
Pocillopora_acuta_HIv2___RNAseq.g16994.t1,294,429,357,124,177,143
Pocillopora_acuta_HIv2___TS.g25581.t1,0,0,0,0,0,6
Pocillopora_acuta_HIv2___RNAseq.g27138.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13665.t1,174,198,235,93,147,168
Pocillopora_acuta_HIv2___RNAseq.g17385.t1,46,41,57,69,32,84
Pocillopora_acuta_HIv2___RNAseq.g27914.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g12687.t1,83,0,33,11,0,6
Pocillopora_acuta_HIv2___RNAseq.g10390.t1,456,378,399,300,396,358
Pocillopora_acuta_HIv2___RNAseq.g7427.t1,6,0,0,0,2,3
Pocillopora_acuta_HIv2___RNAseq.g1270.t1,13,27,13,29,21,23
Pocillopora_acuta_HIv2___RNAseq.g3960.t1,200,248,234,97,136,108
Pocillopora_acuta_HIv2___TS.g18709.t1,63,26,25,3,13,5
Pocillopora_acuta_HIv2___RNAseq.g17007.t1,0,0,0,0,6,0
