"","X1041.gtf","X1471.gtf","X1637.gtf","Sample1.gtf","Sample2.gtf","Sample3.gtf"
"STRG.22096",855,875,801,640,777,839
"STRG.21541",57,91,70,95,98,99
"STRG.10799",1335,1183,1280,549,606,673
"STRG.10792",1144,1364,1050,1230,1343,1675
"STRG.507",1475,1095,840,458,403,429
"STRG.506",497,561,405,479,538,495
"STRG.500",34,51,45,60,72,60
"STRG.20632",121,182,202,45,66,65
"STRG.4737",186,150,151,38,52,49
"STRG.14738",55,62,48,55,83,73
"STRG.874",775,459,670,880,871,1258
"STRG.24021",147,125,93,31,30,45
"STRG.24027",117,193,119,9,19,11
"STRG.8830",426,333,338,384,380,475
"STRG.8836",34,89,32,165,156,157
"STRG.8834",132,120,104,34,36,44
"STRG.5934",3,0,0,117,105,166
"STRG.5937",494,757,571,84,86,88
"STRG.5930",222,256,214,44,45,65
"STRG.5933",252,215,451,588,795,1136
"STRG.16056",311,347,337,76,81,141
"STRG.3112",1328,939,1027,291,282,342
"STRG.3113",250,171,193,65,40,87
"STRG.19577",192,278,214,221,324,258
"STRG.12247",1312,591,755,144,77,186
"STRG.12246",375,223,380,61,71,101
"STRG.14957",248,198,183,352,261,259
"STRG.14955",149,124,137,31,52,54
"STRG.14953",85,86,122,27,39,25
"STRG.14950",372,288,225,98,94,121
"STRG.19376",115,88,76,31,22,25
"STRG.21706",314,283,220,88,132,82
"STRG.22656",158,161,166,166,228,272
"STRG.17364",1173,1106,1068,888,1383,1539
"STRG.17366",397,250,299,322,336,484
"STRG.17360",52,44,53,81,89,74
"STRG.740",443,445,442,162,171,163
"STRG.746",2423,2391,2093,1441,3045,2748
"STRG.4515",193,74,77,35,12,28
"STRG.4514",102,29,65,16,2,3
"STRG.17989",213,229,173,72,73,67
"STRG.17981",77,128,102,124,242,170
"STRG.17980",38,14,41,36,94,59
"STRG.17985",26,76,17,32,202,93
"STRG.11205",151,166,133,134,213,182
"STRG.14187",188,154,160,132,190,197
"STRG.14180",1621,1280,1222,1311,1213,1345
"STRG.14181",39,24,59,194,136,189
"STRG.2245",363,202,188,327,247,275
"STRG.7155",96,100,78,0,10,6
"STRG.7157",325,309,314,30,14,38
"STRG.7152",849,605,603,110,117,149
"STRG.7153",474,969,749,107,195,141
"STRG.23398",91,114,79,14,19,19
"STRG.23390",292,262,295,55,70,59
"STRG.16618",1972,1824,1549,2471,2310,2609
"STRG.16613",112,97,86,22,31,22
"STRG.16614",4116,3980,3210,110,101,92
"STRG.3357",111,69,122,219,243,305
"STRG.3355",41,65,55,105,117,111
"STRG.3353",53,60,59,60,112,138
"STRG.12723",3,5,3,22,42,26
"STRG.18549",4,6,4,12,14,12
"STRG.18540",185,330,148,45,67,47
"STRG.22114",521,457,461,133,170,190
"STRG.2003",68,108,58,9,23,16
"STRG.10618",158,264,93,563,364,430
"STRG.10619",99,149,49,476,303,340
"STRG.10612",39,38,41,58,56,56
"STRG.10613",263,164,151,229,197,272
"STRG.10617",32,79,12,182,172,146
"STRG.11561",12449,15234,11777,2404,3848,3173
"STRG.10452",359,540,379,77,132,120
"STRG.5005",72,92,87,17,6,31
"STRG.5003",7075,8265,6727,1361,1736,1813
"STRG.4756",301,380,275,120,137,93
"STRG.4755",419,288,340,448,493,542
"STRG.4754",1096,1554,917,1254,2564,2020
"STRG.4758",280,167,192,250,383,407
"STRG.9254",83,117,87,411,438,562
"STRG.9257",10,7,14,35,82,70
"STRG.9256",8,2,6,19,19,17
"STRG.9252",214,172,159,53,46,83
"STRG.15071",409,381,367,114,109,101
"STRG.17503",13,0,0,57,5,53
"STRG.9839",302,313,324,88,145,153
"STRG.19178",224,241,195,34,31,23
"STRG.24086",136,141,114,185,259,226
"STRG.1068",1112,791,897,1277,987,1369
"STRG.18704",762,611,450,555,630,600
"STRG.1062",1632,1448,1365,1321,1818,1498
"STRG.14852",240,194,213,18,16,9
"STRG.14856",32,24,43,42,49,88
"STRG.14857",3999,2445,2869,1053,1313,1356
"STRG.14854",234,264,213,49,71,67
"STRG.14859",274,239,219,292,351,358
"STRG.19034",39,45,17,35,146,65
"STRG.22354",325,381,294,71,72,88
"STRG.22355",70,49,78,14,13,20
"STRG.22356",4083,4101,3430,1217,1297,1314
"STRG.16756",160,239,148,39,69,48
"STRG.16755",136,42,108,17,29,23
"STRG.18721",220,74,131,204,192,251
"STRG.1041",191,136,137,51,32,60
"STRG.6878",538,142,254,1478,811,1498
"STRG.6872",35,56,19,120,110,53
"STRG.6873",2,8,0,29,37,20
"STRG.6874",96,49,27,354,203,257
"STRG.15817",32,20,28,0,0,5
"STRG.15811",135,146,115,112,169,149
"STRG.17080",128,56,126,13,20,20
"Pocillopora_acuta_HIv1_PredGene_g28122.t1",0,9,6,1015,1446,1257
"STRG.15087",93,202,83,258,351,240
"STRG.8625",163,124,128,50,46,33
"STRG.21111",482,201,327,443,500,495
"STRG.10363",1057,801,838,621,1380,917
"STRG.10364",81,92,74,18,19,22
"STRG.10365",123,140,137,27,24,20
"STRG.10366",686,420,470,550,562,698
"STRG.10367",172,224,160,164,279,282
"STRG.20865",223,288,178,290,455,475
"STRG.20868",375,346,471,107,111,160
"STRG.9781",772,447,371,464,777,589
"STRG.3577",162,184,154,125,330,232
"STRG.3579",1646,2692,2223,3739,8381,6611
"STRG.281",1458,1270,1203,1498,2280,1800
"STRG.286",816,778,682,706,1489,1211
"STRG.8088",850,992,894,13,109,130
"STRG.7059",90,73,115,23,35,28
"STRG.10948",1364,1173,1144,930,1149,1160
"STRG.10949",125,104,99,37,32,31
"STRG.20248",4017,5768,3323,579,919,665
"STRG.20245",576,389,345,467,544,418
"STRG.20241",93,60,87,17,22,23
"STRG.11010",426,262,233,119,69,48
"STRG.14064",413,356,349,401,528,672
"STRG.11018",397,331,237,113,138,136
"STRG.8554",77,59,86,7,6,5
"STRG.8550",367,315,287,127,98,147
"STRG.2623",112,70,75,11,14,16
"STRG.3876",785,523,612,279,209,280
"STRG.23745",206,123,153,160,215,180
"STRG.23749",164,121,133,220,114,200
"STRG.6012",246,166,173,59,36,43
"STRG.6010",285,321,262,268,288,300
"STRG.6011",2628,2939,2273,2204,3135,2848
"STRG.1347",593,497,362,409,455,543
"STRG.910",776,645,567,612,732,738
"STRG.22831",61,49,71,71,89,98
"STRG.22837",230,114,96,276,650,464
"STRG.1541",589,570,488,490,938,978
"STRG.1540",47,33,40,50,115,66
"STRG.13574",1068,879,689,339,383,368
"STRG.13576",117,132,92,89,143,165
"STRG.21870",67,74,72,17,18,22
"STRG.21874",54,79,63,11,23,14
"STRG.10007",35,37,28,65,103,89
"STRG.7856",229,257,271,278,455,323
"STRG.2477",156,159,101,212,280,268
"STRG.5636",209,74,93,611,598,374
"STRG.9730",1134,1281,1310,428,391,564
"STRG.9044",331,355,301,77,117,127
"STRG.9040",606,668,446,167,223,201
"STRG.9043",115,140,123,30,23,27
"STRG.6816",154,98,121,26,25,24
"STRG.15195",698,482,508,54,67,71
"STRG.4279",168,191,142,51,65,51
"STRG.4274",22,13,25,62,17,71
"STRG.4272",600,834,648,215,212,211
"STRG.4273",61,81,60,14,16,11
"STRG.14261",864,649,596,740,754,816
"STRG.14266",82,97,60,102,155,155
"STRG.14268",161,125,138,32,20,32
"STRG.8712",120,58,85,129,140,170
"STRG.8719",854,527,586,1123,753,1119
"STRG.8718",501,109,250,735,235,765
"STRG.12955",2842,4228,2806,902,989,911
"STRG.12954",34,9,7,148,134,55
"STRG.6653",211,259,287,297,264,281
"STRG.6655",36,25,26,45,64,46
"STRG.6656",16,14,13,24,34,21
"STRG.2540",158,162,124,42,36,51
"STRG.2542",1125,1330,1213,1222,1357,1566
"STRG.2543",509,444,474,190,117,169
"STRG.2545",45,69,25,74,103,79
"STRG.2546",90,104,52,106,142,99
"STRG.15602",526,372,332,36,45,49
"STRG.15604",2085,2074,1766,2777,3227,3063
"STRG.15605",54,70,55,17,16,20
"STRG.12371",175,140,146,209,217,270
"STRG.12370",708,554,638,240,140,244
"STRG.12374",177,137,156,40,52,65
"STRG.1388",346,277,255,291,523,365
"STRG.1386",255,289,238,443,809,698
"STRG.1384",60,55,67,15,10,20
"STRG.858",734,438,551,649,777,1029
"STRG.856",156,203,223,49,74,54
"STRG.19861",42,46,65,7,10,11
"STRG.19863",737,463,529,546,887,894
"STRG.19864",5570,5647,4426,6789,8526,7922
"STRG.19865",511,243,298,362,458,567
"STRG.589",4504,3814,3022,3328,3588,3772
"STRG.587",425,351,282,91,162,120
"STRG.584",59,60,74,11,14,18
"STRG.583",469,408,375,144,181,120
"STRG.580",171,197,146,134,288,229
"STRG.13779",300,448,393,64,76,88
"STRG.13774",192,191,205,62,62,95
"STRG.11731",355,205,319,52,49,76
"STRG.11732",268,176,203,183,261,276
"STRG.11733",611,543,468,215,236,195
"STRG.11737",97,85,53,145,201,124
"STRG.11738",139,197,108,202,384,263
"STRG.22675",26,58,49,3,14,5
"STRG.22672",4,5,0,12,16,12
"STRG.19249",15149,18719,14441,2349,2846,3076
"STRG.19244",140,92,154,32,23,51
"STRG.19245",124,105,108,0,6,6
"STRG.19240",105,86,66,15,28,28
"STRG.19241",210,145,167,21,7,16
"STRG.19242",362,292,316,356,441,399
"STRG.19243",673,569,564,183,184,215
"STRG.329",326,195,220,267,244,273
"STRG.21099",301,299,245,104,94,87
"STRG.21092",593,744,513,524,635,645
"STRG.21096",163,213,213,58,68,68
"STRG.11199",216,203,205,78,51,55
"STRG.11195",866,640,754,356,275,276
"STRG.21322",150,119,42,22,23,26
"STRG.21323",940,1017,776,871,999,873
"STRG.5276",283,347,260,261,448,501
"STRG.3550",21042,38170,19802,4854,8158,5702
"STRG.7248",24,36,26,43,38,53
"STRG.18960",3,0,0,11,13,11
"STRG.1641",13,14,9,17,24,27
"STRG.1645",403,144,245,73,73,90
"STRG.1649",1499,1597,1518,636,595,869
"STRG.1891",1422,1349,1550,2425,3254,3687
"STRG.86",55,27,66,8,5,4
"STRG.4846",494,315,312,381,541,512
"STRG.4843",279,233,299,62,56,65
"STRG.4849",628,653,486,431,607,602
"STRG.9945",7899,11027,7180,971,1644,1259
"STRG.9944",387,530,385,70,72,115
"STRG.9943",991,829,692,855,1202,1015
"STRG.20437",24,15,24,28,37,49
"STRG.9365",88,78,106,21,25,36
"STRG.9364",1011,636,627,230,199,237
"STRG.5464",91,58,63,19,20,24
"STRG.4596",18,14,16,0,0,0
"STRG.4590",61,109,92,17,34,25
"STRG.4593",105,61,99,10,25,23
"STRG.4592",325,347,348,358,608,543
"STRG.2854",1543,1245,1046,220,220,207
"STRG.2850",84,111,90,14,37,27
"STRG.4339",225,184,138,196,269,216
"STRG.4338",300,228,201,66,56,76
"STRG.10356",823,718,556,933,1064,1021
"STRG.7730",15,6,15,27,37,21
"STRG.7731",8,6,13,22,43,21
"STRG.7735",24,18,12,59,88,77
"STRG.7736",164,209,139,305,483,428
"STRG.7737",43,41,71,67,223,106
"STRG.3029",32,179,43,5,18,8
"STRG.8909",82,82,71,68,186,144
"STRG.14760",72,59,62,10,8,9
"STRG.14761",102,49,89,9,11,15
"STRG.14765",206,176,181,63,48,66
"STRG.15412",36,43,24,0,0,4
"STRG.15415",24,37,17,0,0,0
"STRG.15417",131,38,90,18,18,27
"STRG.16697",796,643,735,506,781,779
"STRG.16699",478,304,319,336,755,617
"STRG.23316",333,269,256,304,232,358
"STRG.23314",5,9,5,14,21,17
"STRG.23310",481,687,530,151,211,211
"STRG.8574",295,414,253,63,72,91
"STRG.1772",57,49,107,74,129,171
"STRG.1770",17,24,25,30,38,66
"STRG.1771",40,88,78,58,135,138
"STRG.5857",18,20,9,30,50,49
"STRG.5853",10,8,8,15,21,17
"STRG.17129",206,286,173,64,84,78
"STRG.23864",319,453,289,452,461,378
"STRG.23861",496,258,306,393,494,487
"STRG.23863",6,0,0,413,244,313
"STRG.23862",81,40,51,98,95,153
"STRG.18090",821,1311,837,1155,2025,1758
"STRG.18095",5,23,13,24,46,52
"STRG.22195",166,197,242,59,65,63
"STRG.22191",488,476,393,165,250,193
"STRG.21428",170,194,191,68,59,73
"STRG.21424",1301,1829,1167,2197,2380,2243
"STRG.21423",1110,673,674,240,139,143
"STRG.21422",234,184,269,177,356,294
"STRG.10691",466,383,407,565,1193,862
"STRG.10692",261,226,276,46,70,87
"STRG.10693",211,211,187,30,44,29
"STRG.10695",252,160,220,33,26,55
"STRG.10696",238,123,205,49,46,75
"STRG.18328",382,364,322,489,678,674
"STRG.18329",26505,27731,24537,3570,2956,3348
"Pocillopora_acuta_HIv1_PredGene_18962_t",0,0,1,35,37,16
"STRG.3842",714,508,557,569,912,892
"Pocillopora_acuta_HIv1_PredGene_g2372.t1",0,0,0,15,22,40
"STRG.22738",1642,1062,1013,1378,1838,1630
"STRG.22732",44,36,45,7,8,10
"STRG.22730",2,2,6,14,35,18
"STRG.22737",703,719,581,212,171,177
"STRG.22734",48,55,55,5,7,8
"STRG.13923",22,27,29,130,147,156
"STRG.13922",7,13,3,17,29,16
"STRG.13921",54,35,49,95,133,137
"STRG.20773",101,201,89,140,242,184
"STRG.13870",577,491,490,611,645,654
"Pocillopora_acuta_HIv1_PredGene_g21011.t1",0,0,2,18,40,32
"STRG.24105",147,72,160,10,11,14
"STRG.23457",194,132,159,224,281,191
"STRG.22812",683,670,643,135,158,159
"STRG.7922",284,138,235,242,206,315
"STRG.933",580,607,461,588,735,701
"Pocillopora_acuta_HIv1_PredGene_g28835.t1",0,0,0,30,30,39
"STRG.1567",110,69,81,25,23,29
"STRG.12524",380,362,429,481,611,684
"STRG.12527",140,196,59,0,0,0
"STRG.19434",312,250,241,218,293,373
"STRG.19433",102,138,102,31,32,45
"STRG.15897",141,237,136,13,27,15
"STRG.15891",647,415,569,90,52,83
"STRG.17002",3824,4355,3775,663,504,663
"STRG.17003",195,138,205,237,172,251
"STRG.21197",224,113,195,44,22,54
"STRG.21192",9,8,12,25,20,36
"STRG.172",440,339,326,97,110,90
"STRG.170",1538,1073,1099,498,539,623
"STRG.176",433,336,304,79,100,88
"STRG.177",361,327,337,570,747,687
"STRG.9754",63,50,51,14,11,13
"STRG.7391",2524,2740,2266,327,208,271
"STRG.8002",310,164,227,85,43,59
"STRG.8009",1638,1207,887,2075,1090,1366
"STRG.14931",8471,13285,9193,767,705,773
"STRG.15330",207,172,122,32,40,46
"STRG.15332",284,335,213,55,73,95
"STRG.15335",75,67,64,19,9,19
"STRG.15336",517,919,541,156,290,273
"STRG.15337",342,284,225,40,51,38
"STRG.6369",241,291,340,55,65,93
"STRG.6362",379,375,399,536,874,688
"STRG.6363",161,115,148,31,54,41
"STRG.3789",161,157,130,30,35,31
"STRG.23126",55,86,63,11,13,21
"STRG.990",76,111,69,10,10,23
"STRG.991",207,133,148,123,181,212
"STRG.7943",104,114,117,93,181,154
"STRG.7944",2595,3960,2288,3888,4897,4300
"STRG.3255",6068,5475,6410,1750,1244,2209
"STRG.12641",7807,7902,6624,1468,3262,2284
"STRG.12646",233,137,198,50,59,53
"STRG.18425",68,55,78,77,92,100
"STRG.13069",801,656,1004,174,130,175
"STRG.2122",505,218,372,123,61,131
"STRG.2123",339,158,321,74,46,103
"STRG.2121",85,98,104,7,14,19
"STRG.19772",3577,3463,3348,1394,1814,1809
"STRG.9463",11,5,11,34,8,36
"STRG.13686",179,246,155,33,23,34
"STRG.10080",312,337,233,50,74,85
"STRG.10082",1888,1359,2786,1533,4087,5218
"STRG.10085",1889,1645,1422,1466,1550,1549
"STRG.433",280,394,281,95,139,119
"STRG.430",46,38,32,52,74,44
"STRG.435",3098,2748,2549,1986,3265,2772
"STRG.19322",30,34,31,40,45,60
"STRG.11685",1147,655,582,1171,1328,1087
"STRG.9991",218,192,158,320,317,364
"STRG.11352",247,72,79,25,6,0
"STRG.11353",293,192,129,17,23,27
"STRG.11350",98,129,80,12,30,38
"STRG.11351",1820,1316,1555,316,465,432
"STRG.12283",393,360,305,477,916,680
"STRG.12287",481,418,367,137,115,129
"STRG.2349",693,902,715,584,842,885
"STRG.17428",572,600,391,62,83,60
"STRG.9517",76,61,75,0,0,8
"STRG.9513",34,28,43,50,98,85
"STRG.9510",1852,1529,1188,2318,2223,2022
"STRG.9511",159,165,192,170,254,185
"STRG.4144",115,135,108,126,129,145
"STRG.4145",131,134,166,44,41,48
"STRG.15137",51,65,89,13,25,9
"STRG.15132",434,278,349,262,551,450
"STRG.14743",1454,1448,987,2506,2409,2613
"STRG.15680",984,663,767,1184,991,1250
"STRG.12484",55,73,40,17,11,12
"STRG.12483",191,118,153,209,412,330
"STRG.1301",162,197,191,33,62,57
"STRG.1307",385,100,176,308,578,540
"STRG.1304",91,123,108,84,212,143
"STRG.18196",128,97,141,113,175,209
"STRG.18194",168,142,158,190,185,239
"STRG.18198",1554,1710,1644,1723,2943,2525
"Pocillopora_acuta_HIv1_PredGene_g28513.t2",0,0,0,15,30,13
"STRG.4549",1773,1991,2198,493,362,703
"STRG.22547",8290,9070,7420,1228,1760,1558
"STRG.16561",388,297,237,108,128,129
"STRG.16565",42,70,68,105,223,201
"STRG.19579",272,423,344,526,1148,1054
"STRG.9653",429,219,310,72,97,150
"STRG.9652",871,912,467,176,285,179
"STRG.9654",73,72,79,8,8,0
"STRG.6930",343,492,334,109,185,135
"STRG.21010",1074,874,724,807,964,852
"STRG.21011",249,230,209,80,54,103
"STRG.20945",37,22,23,40,46,42
"STRG.20940",609,348,207,120,64,56
"STRG.9301",720,832,516,119,181,142
"STRG.20949",6,24,7,19,48,42
"STRG.3437",1498,1388,1678,3607,4194,5702
"STRG.7716",99,114,140,102,169,163
"STRG.8966",89,159,95,40,17,27
"Pocillopora_acuta_HIv1_PredGene_g2804.t1",0,0,0,24,36,31
"STRG.11111",744,622,579,224,249,195
"STRG.11113",64,49,42,42,78,93
"STRG.19957",93,81,84,16,11,11
"STRG.8219",208,208,189,28,46,40
"STRG.20055",193,127,130,61,51,49
"STRG.943",595,441,538,187,237,212
"STRG.2741",17,34,23,42,89,63
"STRG.1176",8,19,21,37,39,68
"STRG.23621",16,7,0,26,41,19
"STRG.6118",266,276,281,84,75,99
"STRG.6117",825,605,652,254,248,338
"STRG.11802",133,76,91,281,154,202
"STRG.11800",108,61,104,376,251,354
"STRG.11806",3124,5013,3596,5669,10002,9819
"STRG.18399",103,61,49,78,144,73
"STRG.23084",434,340,329,147,102,144
"STRG.22977",6492,5425,5768,1022,996,1313
"STRG.22970",582,587,628,198,205,249
"STRG.22971",362,265,237,55,66,64
"STRG.22972",18323,23486,17257,3226,5115,4251
"STRG.1461",132,171,116,21,36,30
"STRG.13429",988,997,995,286,275,385
"STRG.13184",116,134,86,30,45,19
"STRG.13181",24,32,16,36,50,52
"STRG.22020",874,182,677,104,30,150
"STRG.22025",719,630,723,80,63,90
"STRG.13237",24,0,8,32,43,54
"STRG.13234",115,151,79,142,124,143
"STRG.13231",181,114,99,117,142,176
"STRG.13230",147,183,70,16,38,27
"Pocillopora_acuta_HIv1_PredGene_g3829.t1",0,0,0,722,710,411
"STRG.10769",353,320,401,135,96,125
"STRG.10764",784,739,818,273,314,419
"STRG.10766",25,14,35,34,40,56
"STRG.3761",109,147,106,32,24,39
"STRG.9498",340,285,210,378,269,312
"STRG.9493",34,15,3,64,124,84
"STRG.5175",1503,1124,1170,1320,1143,1304
"STRG.7167",324,198,249,42,62,52
"STRG.8317",116,88,100,26,18,19
"STRG.14456",35,31,27,57,44,80
"STRG.14457",3,0,0,11,24,36
"STRG.16340",143,159,130,47,40,42
"STRG.16342",329,313,242,293,381,361
"STRG.16349",180,156,124,37,57,44
"STRG.8452",104,112,103,20,37,28
"STRG.8453",74,31,37,6,12,8
"STRG.8457",95,87,93,20,28,13
"STRG.2065",37,72,54,8,13,17
"STRG.17106",484,303,231,387,560,501
"STRG.8988",248,226,296,81,88,121
"STRG.8989",120,155,103,98,219,167
"STRG.6462",304,225,315,308,447,344
"STRG.6461",495,334,307,136,187,164
"STRG.15491",400,331,374,299,351,445
"STRG.15499",416,179,291,90,54,96
"STRG.12146",178,160,156,40,34,43
"STRG.12144",959,1094,1010,809,1883,1264
"STRG.18011",858,701,681,777,786,810
"STRG.18015",396,221,164,84,44,62
"STRG.18019",228,120,146,315,414,441
"STRG.19943",891,787,717,669,956,1001
"STRG.21213",328,270,292,55,94,68
"STRG.13431",197,382,200,56,103,75
"STRG.19050",97,100,92,23,30,28
"STRG.10164",490,318,329,168,126,133
"STRG.17395",396,461,361,313,759,458
"STRG.10169",259,354,250,784,1360,1113
"STRG.17390",6,3,0,13,41,15
"STRG.17393",162,385,199,324,689,311
"STRG.21200",242,261,201,75,83,82
"STRG.21204",22,6,11,41,66,72
"STRG.21209",94,62,95,104,93,99
"STRG.13907",44,48,29,46,73,65
"STRG.24186",239,138,128,154,365,262
"STRG.24185",303,189,232,234,236,320
"STRG.24189",911,783,728,587,1047,925
"STRG.1946",105,121,82,16,17,24
"STRG.7479",5,0,0,14,12,14
"STRG.7472",72,80,78,70,213,108
"STRG.7476",146,139,137,257,253,211
"STRG.7475",177,135,140,37,65,40
"Pocillopora_acuta_HIv1_PredGene_g8.t1",0,0,9,28,50,37
"STRG.18300",11,13,8,39,18,20
"STRG.6709",1119,890,856,2120,1890,2461
"STRG.6704",25,24,55,57,72,52
"STRG.6705",170,186,159,144,212,205
"STRG.13378",200,328,180,47,70,53
"STRG.13379",659,823,649,742,717,842
"STRG.13377",3902,4002,3252,342,305,302
"STRG.1256",71,36,54,15,13,11
"STRG.9866",749,786,907,1226,2554,2680
"STRG.9862",107,171,103,30,47,34
"STRG.16936",122,127,97,38,50,30
"STRG.9288",765,713,812,842,1520,1264
"STRG.9289",247,258,222,453,459,452
"STRG.2951",135,116,108,40,36,43
"STRG.2955",959,570,689,293,230,256
"STRG.2954",32,17,52,68,49,78
"STRG.2959",690,421,464,187,211,259
"STRG.2958",122,121,137,123,180,145
"STRG.9130",644,638,604,655,846,893
"STRG.9131",353,326,323,277,352,509
"STRG.9136",90,68,56,253,430,276
"STRG.9139",95,85,123,103,156,130
"STRG.14397",385,302,287,60,79,137
"STRG.14391",1852,2052,1897,768,671,873
"STRG.14393",407,391,295,120,88,121
"STRG.14392",6965,10231,8104,794,612,812
"STRG.14399",1896,1933,1603,2140,2941,2886
"STRG.4079",144,175,104,19,23,28
"STRG.4077",1547,1222,1178,484,507,481
"STRG.16080",648,455,361,183,152,164
"STRG.7677",2325,2285,1570,2127,2859,2167
"STRG.14649",256,312,201,288,682,476
"STRG.14646",609,919,615,798,967,1023
"STRG.14645",1664,1382,1287,1125,1933,1558
"STRG.14643",112,104,116,127,123,135
"STRG.15510",141,122,92,37,21,29
"Pocillopora_acuta_HIv1_PredGene_g131.t1",0,1,0,96,59,31
"STRG.20360",98,98,105,25,24,28
"STRG.18938",131,167,160,32,44,43
"STRG.1635",130,125,107,178,326,253
"STRG.1634",112,217,176,202,303,234
"STRG.1639",513,387,452,631,837,905
"STRG.18936",111,146,112,21,22,27
"STRG.18932",23,28,29,38,46,73
"STRG.17608",14,14,17,16,30,36
"STRG.17609",94,110,144,120,150,161
"STRG.8774",742,441,497,200,166,175
"STRG.8777",306,370,306,105,78,75
"STRG.1099",329,207,211,83,103,93
"STRG.1093",620,405,449,1220,1152,1354
"STRG.1091",401,256,210,256,345,311
"STRG.1090",148,109,130,20,34,41
"STRG.15196",2701,1549,1677,639,452,596
"STRG.15197",626,621,424,166,210,229
"STRG.10554",114,186,177,31,43,46
"STRG.10552",963,923,717,299,373,390
"STRG.10559",181,128,143,131,176,186
"STRG.4917",373,489,415,157,129,130
"STRG.4916",979,776,770,858,1170,1145
"STRG.22471",92,105,204,33,19,37
"STRG.22470",8,11,19,16,41,38
"STRG.13605",1676,1153,1311,1845,1412,1980
"STRG.2526",7336,5617,5646,3009,14946,10805
"STRG.11607",297,232,245,62,49,80
"STRG.11601",59,105,61,9,21,14
"STRG.24223",410,424,295,431,464,511
"STRG.24221",201,221,116,37,30,29
"STRG.24226",41,39,40,6,13,8
"STRG.24227",77,111,59,13,20,13
"STRG.24224",18,6,6,25,33,35
"STRG.24229",64,39,48,11,8,12
"STRG.23790",290,102,230,51,23,32
"STRG.23240",105,118,103,12,29,22
"STRG.23249",648,562,673,596,944,959
"STRG.23248",679,527,521,661,930,875
"STRG.2293",212,252,201,76,102,99
"STRG.23637",105,129,90,10,19,38
"STRG.4208",924,876,677,178,196,171
"STRG.3992",827,556,454,772,713,556
"STRG.12406",33,182,46,5,19,8
"STRG.12409",30,67,61,53,101,114
"STRG.21100",1064,905,1085,335,362,386
"STRG.3928",1021,737,888,367,252,436
"STRG.3924",104,107,73,89,118,110
"STRG.3921",801,588,661,556,881,896
"STRG.3923",168,165,179,28,33,30
"STRG.3922",29,46,15,37,65,66
"STRG.635",98,76,117,84,200,127
"STRG.16870",97,86,129,7,13,19
"STRG.16876",273,284,281,458,840,787
"Pocillopora_acuta_HIv1_PredGene_g13334.t1",0,0,0,12,12,27
"STRG.8628",11,9,22,24,42,42
"STRG.17836",42,97,49,108,180,139
"STRG.20322",865,884,876,773,855,971
"STRG.8169",195,164,123,31,32,22
"STRG.8877",2701,2785,2538,377,6,118
"STRG.8161",313,315,366,297,434,455
"STRG.8163",371,321,244,450,552,552
"STRG.8164",263,186,233,306,330,484
"STRG.8165",85,96,70,99,185,157
"STRG.10820",114,102,119,20,13,21
"STRG.8298",710,397,582,199,146,242
"STRG.8299",389,364,303,275,340,400
"STRG.8294",37,52,42,84,78,113
"STRG.8295",1641,1770,1623,1213,1852,1650
"STRG.11882",586,561,527,226,233,315
"STRG.11881",246,307,227,204,378,277
"STRG.8832",578,441,388,464,571,536
"STRG.8831",414,429,271,108,171,103
