"","X1041.2","X1471.2","X1637.2","Sample1.2","Sample2.2","Sample3.2"
"MSTRG.3213",408,422,444,102,100,111
"MSTRG.3212",113,69,147,15,17,29
"MSTRG.3216",547,409,411,532,581,489
"MSTRG.3215",175,290,268,42,90,92
"MSTRG.9516",78,90,51,119,105,117
"MSTRG.9517",138,153,187,21,53,48
"MSTRG.9518",322,358,186,69,41,35
"MSTRG.20070",239,345,244,102,104,125
"MSTRG.20076",1587,1574,1214,652,789,670
"MSTRG.976",275,493,334,416,776,641
"MSTRG.974",445,748,562,1019,3523,2443
"MSTRG.972",157,153,205,55,52,60
"MSTRG.970",407,457,412,122,148,199
"MSTRG.21034",67,76,74,22,26,36
"MSTRG.21031",99,124,89,32,29,48
"MSTRG.21032",639,581,571,177,269,205
"MSTRG.21033",10344,11790,9191,916,977,686
"MSTRG.21039",746,578,545,762,954,869
"MSTRG.12945",619,386,431,635,560,700
"MSTRG.6631",876,926,919,333,280,401
"MSTRG.18926",308,153,148,288,397,469
"MSTRG.11275",20,8,15,33,21,50
"MSTRG.11278",119,130,91,181,152,131
"MSTRG.23508",100,138,103,140,129,185
"MSTRG.23509",3032,3295,2825,1206,968,924
"MSTRG.23503",124,144,131,43,61,65
"MSTRG.23500",169,174,150,170,273,240
"MSTRG.23501",91,50,60,20,22,16
"MSTRG.17886",987,796,752,1660,1262,1382
"MSTRG.13502",54,99,81,144,215,221
"MSTRG.644",621,467,461,121,128,134
"MSTRG.25904",583,640,728,1314,2245,1755
"MSTRG.25900",240,105,249,42,35,62
"MSTRG.25902",434,196,422,141,99,155
"MSTRG.14350",137,194,156,28,53,41
"MSTRG.14353",4,20,23,68,137,112
"MSTRG.14352",25,28,31,46,120,106
"MSTRG.14359",480,366,291,455,684,466
"MSTRG.25012",69,121,82,37,25,25
"MSTRG.25014",117,133,108,122,187,159
"MSTRG.23886",87,63,69,81,146,111
"MSTRG.23885",69,57,85,29,27,28
"MSTRG.23880",2333,2342,1699,496,521,505
"MSTRG.12011",56,36,59,72,102,100
"MSTRG.19042",124,129,139,44,38,54
"MSTRG.12016",129,235,73,10,23,16
"MSTRG.12018",134,130,137,29,16,29
"MSTRG.12019",59,47,75,19,14,28
"MSTRG.19048",18,22,20,69,73,95
"MSTRG.17190",1071,763,1223,329,228,381
"MSTRG.13949",203,106,180,40,37,45
"MSTRG.13944",259,402,267,399,572,602
"MSTRG.13946",926,860,796,1347,1627,1556
"MSTRG.13941",657,875,766,251,322,287
"MSTRG.13940",199,203,153,238,335,223
"MSTRG.8005",2975,2540,2311,1037,1532,1271
"MSTRG.3058",474,349,315,167,80,115
"MSTRG.24824",218,121,184,163,258,262
"MSTRG.9756",142,232,140,64,80,74
"MSTRG.11733",6726,5097,5159,3451,14901,10831
"MSTRG.11736",80,54,70,23,20,33
"MSTRG.22374",91,95,60,82,146,115
"MSTRG.22379",273,381,277,87,105,62
"MSTRG.765",641,612,605,619,751,726
"MSTRG.3582",348,205,250,65,20,37
"MSTRG.3587",424,257,232,728,684,608
"MSTRG.3586",169,101,113,219,199,151
"MSTRG.3584",339,128,196,495,403,464
"MSTRG.1694",991,610,572,280,356,352
"MSTRG.1697",32,40,32,26,88,68
"MSTRG.1693",98,85,113,169,142,168
"MSTRG.1692",20,18,30,6,2,3
"MSTRG.15292",3,7,8,19,13,15
"MSTRG.15129",346,320,278,88,110,140
"MSTRG.19894",8,9,14,35,32,25
"MSTRG.19896",4574,5919,4429,9804,12866,11749
"MSTRG.15125",81,42,30,19,7,5
"MSTRG.19664",10,12,15,23,34,47
"MSTRG.3873",139,125,144,39,57,39
"MSTRG.3871",393,364,261,174,140,160
"MSTRG.3877",111,80,66,25,32,42
"MSTRG.10579",78,109,119,35,30,50
"MSTRG.14659",234,200,226,69,90,110
"MSTRG.18767",238,357,288,364,537,528
"MSTRG.14652",354,235,248,453,605,548
"MSTRG.10576",167,86,111,35,49,63
"MSTRG.13000",345,460,391,794,1119,1022
"MSTRG.13001",1020,725,707,970,1001,1092
"MSTRG.13004",807,510,573,935,1110,1185
"MSTRG.18077",1604,1501,1500,1491,3493,2643
"MSTRG.18072",86,93,92,28,49,37
"MSTRG.6342",103,123,144,34,38,49
"MSTRG.6343",84,87,71,116,137,102
"MSTRG.6340",389,761,536,1269,2213,1796
"MSTRG.2794",206,250,157,296,447,468
"MSTRG.19569",305,219,237,358,289,321
"MSTRG.19568",222,209,160,246,337,342
"MSTRG.19566",591,495,343,190,233,212
"MSTRG.19561",127,115,109,50,53,50
"MSTRG.19563",61,56,113,100,231,183
"MSTRG.19562",200,207,198,76,118,90
"MSTRG.2048",142,79,111,333,375,369
"MSTRG.2040",378,322,374,97,122,150
"MSTRG.2043",376,272,257,413,750,575
"MSTRG.2042",147,229,152,440,514,583
"MSTRG.2045",465,482,459,147,200,203
"MSTRG.12367",34,39,41,44,85,74
"MSTRG.9034",126,98,86,42,40,33
"MSTRG.9031",276,223,249,584,657,778
"MSTRG.3818",322,358,277,91,99,104
"MSTRG.2635",1450,1305,1286,2284,1642,2070
"MSTRG.20557",142,112,124,68,33,39
"MSTRG.20558",190,94,82,62,26,38
"MSTRG.25310",208,220,185,42,31,23
"MSTRG.25316",512,776,434,155,174,92
"MSTRG.25318",389,388,300,566,369,437
"MSTRG.7008",61,30,16,35,116,65
"MSTRG.5556",38,20,52,139,177,232
"MSTRG.21208",658,382,369,226,107,97
"MSTRG.21202",155,66,125,52,32,46
"MSTRG.21201",240,257,289,115,127,132
"MSTRG.21204",117,81,138,29,14,35
"MSTRG.16008",18,24,16,54,33,34
"MSTRG.16005",255,186,206,357,285,349
"MSTRG.22572",141,97,83,19,27,36
"MSTRG.22575",501,499,417,488,528,533
"MSTRG.22576",149,82,38,237,181,162
"MSTRG.22577",231,185,233,79,84,68
"MSTRG.15727",313,346,279,135,109,147
"MSTRG.15723",69,49,45,115,128,85
"MSTRG.15722",272,319,208,552,691,474
"MSTRG.15721",24,8,18,91,65,77
"MSTRG.20962",327,550,338,112,127,100
"MSTRG.14099",40,65,51,119,111,114
"MSTRG.14090",32,17,9,60,26,38
"MSTRG.12730",2358,1670,1535,1912,2412,1933
"MSTRG.12735",291,179,217,326,371,324
"MSTRG.12734",724,677,577,981,1640,1444
"MSTRG.12737",341,314,208,132,139,141
"MSTRG.17016",1086,964,784,1650,1458,1612
"MSTRG.17015",43,29,35,56,78,55
"MSTRG.17018",2067,1965,1370,2353,2782,2156
"MSTRG.1885",1535,1761,1266,1912,1908,2438
"MSTRG.1886",42,81,54,25,16,19
"MSTRG.595",180,217,199,48,68,47
"MSTRG.2289",571,831,388,1679,3969,2642
"MSTRG.2281",6,14,5,24,20,16
"MSTRG.16635",363,274,335,152,96,135
"MSTRG.3620",152,207,230,337,508,405
"MSTRG.4930",60,20,88,127,73,107
"MSTRG.20858",179,142,151,203,215,233
"MSTRG.7010",82,95,54,185,203,178
"MSTRG.2061",44,43,36,8,8,6
"MSTRG.7012",154,111,92,249,299,311
"MSTRG.2067",194,147,110,35,54,48
"MSTRG.2066",254,209,219,42,16,22
"MSTRG.9278",236,95,157,950,168,541
"MSTRG.7016",30,9,30,88,172,150
"MSTRG.27",1522,928,815,2392,1534,1546
"MSTRG.5714",174,242,137,31,66,24
"MSTRG.5717",738,638,637,925,968,1158
"MSTRG.5719",65,86,60,82,158,128
"MSTRG.7717",33,33,15,77,252,108
"MSTRG.7715",153,113,92,220,156,180
"MSTRG.190",46,81,69,105,93,136
"MSTRG.19611",18,10,12,42,47,37
"MSTRG.446",2,2,6,24,34,29
"MSTRG.17255",273,446,231,384,1351,594
"MSTRG.17257",220,450,283,83,170,128
"MSTRG.21506",282,223,210,42,69,59
"MSTRG.16613",108,22,83,17,4,29
"MSTRG.16610",164,89,167,50,32,57
"MSTRG.25500",25,36,14,35,126,74
"MSTRG.25503",41,84,33,127,169,134
"MSTRG.25504",3,4,8,17,29,20
"MSTRG.24576",63,59,34,65,97,68
"MSTRG.11348",60,69,75,85,89,136
"MSTRG.11345",111,207,128,35,69,43
"MSTRG.11340",61,142,67,18,40,23
"MSTRG.11342",34,40,35,58,90,86
"MSTRG.24290",120,172,133,18,39,16
"MSTRG.24295",59,137,100,19,29,32
"MSTRG.24298",297,234,222,124,99,128
"MSTRG.14443",21,36,12,36,68,44
"MSTRG.14442",811,668,525,1004,1038,884
"MSTRG.14444",94,97,80,118,149,134
"MSTRG.14447",327,231,279,47,14,24
"MSTRG.14446",4399,3952,3015,7566,9505,7645
"MSTRG.10928",67,61,64,18,20,31
"MSTRG.10927",265,153,195,53,22,21
"MSTRG.10924",16,12,9,18,38,33
"MSTRG.10923",98,146,86,150,223,204
"MSTRG.10920",983,608,518,1258,886,974
"MSTRG.10921",103,83,125,15,19,17
"MSTRG.17932",399,227,193,500,318,356
"MSTRG.17933",386,443,427,106,162,184
"MSTRG.14463",115,89,38,11,13,14
"MSTRG.19757",405,388,306,655,824,749
"MSTRG.19758",12,12,3,17,29,16
"MSTRG.18805",837,722,677,363,267,347
"MSTRG.18804",362,209,207,91,55,54
"MSTRG.18807",195,207,158,59,57,64
"MSTRG.18806",467,372,381,426,662,553
"MSTRG.18809",165,132,110,186,156,157
"MSTRG.3291",24,5,9,62,19,36
"MSTRG.3296",155,52,71,168,158,177
"MSTRG.9849",155,216,178,155,279,328
"MSTRG.602",988,1159,1069,959,1922,1606
"MSTRG.604",1894,1880,1625,739,633,697
"MSTRG.607",253,216,178,86,102,92
"MSTRG.8460",848,574,721,1058,875,1410
"MSTRG.8469",886,655,557,853,1280,1188
"MSTRG.929",123,43,81,118,149,134
"MSTRG.9598",40,48,39,66,83,109
"MSTRG.4744",95,107,67,18,14,23
"MSTRG.21742",102,36,120,198,123,213
"MSTRG.21741",32,7,24,74,44,73
"MSTRG.9339",173,208,173,67,52,55
"MSTRG.9332",1748,1478,1763,819,415,734
"MSTRG.1109",192,446,343,355,1313,727
"MSTRG.1108",83,100,45,184,482,293
"MSTRG.1107",48,176,126,168,371,270
"MSTRG.5905",240,120,214,246,377,245
"MSTRG.5901",194,156,256,87,89,89
"MSTRG.9629",94,103,96,23,29,40
"MSTRG.7508",1632,1498,1260,3551,3087,3137
"MSTRG.7505",703,481,529,287,143,288
"MSTRG.7502",514,327,345,174,198,173
"MSTRG.3308",191,75,62,256,164,156
"MSTRG.8857",44,39,45,4,12,3
"MSTRG.8850",1146,1166,881,1744,2467,2296
"MSTRG.24050",118,36,131,27,6,31
"MSTRG.24057",267,223,223,81,90,78
"MSTRG.25098",100,124,100,154,133,148
"MSTRG.23801",47,80,52,18,18,12
"MSTRG.22040",464,394,334,637,542,599
"MSTRG.22044",6495,8799,8071,15033,16712,19491
"MSTRG.17775",14498,16934,13344,5596,7642,6594
"MSTRG.17772",3117,4635,3730,1035,1633,1652
"MSTRG.5576",197,146,145,21,38,43
"MSTRG.16792",1666,1385,1329,2228,1948,2047
"MSTRG.23391",524,440,393,464,507,603
"MSTRG.4504",1643,3018,1297,657,1050,644
"MSTRG.4500",157,129,142,47,65,71
"MSTRG.4501",754,483,502,1351,1392,1287
"MSTRG.2834",156,138,99,38,43,43
"MSTRG.2839",234,227,294,330,549,577
"MSTRG.23025",180,204,232,34,45,50
"MSTRG.23024",273,168,188,107,47,65
"MSTRG.15218",290,160,228,82,36,70
"MSTRG.15215",212,171,202,176,305,285
"MSTRG.19925",16,1,2,29,9,24
"MSTRG.12695",11,7,10,20,30,22
"MSTRG.18270",29,10,29,38,68,65
"MSTRG.18271",105,115,82,28,31,29
"MSTRG.10068",54,43,28,67,74,56
"MSTRG.1028",9,3,4,15,20,22
"MSTRG.1027",68,83,91,89,138,111
"MSTRG.1025",171,355,386,597,784,896
"MSTRG.19774",775,666,498,269,296,330
"MSTRG.10682",134,91,108,39,34,42
"MSTRG.10681",148,234,183,272,459,354
"MSTRG.10680",201,221,236,316,444,328
"MSTRG.10684",588,473,447,168,283,214
"MSTRG.12505",602,383,369,511,646,667
"MSTRG.19658",260,279,218,278,341,362
"MSTRG.12683",417,210,251,142,107,139
"MSTRG.12682",380,403,297,141,190,199
"MSTRG.13080",49,49,38,81,80,64
"MSTRG.13083",950,825,944,400,352,373
"MSTRG.12355",542,837,569,946,970,1059
"MSTRG.12353",1611,1227,1183,1350,1900,1592
"MSTRG.12359",241,265,186,332,682,481
"MSTRG.7077",1048,923,865,1053,1169,1127
"MSTRG.7073",19,56,45,51,94,70
"MSTRG.13643",66,26,46,174,142,128
"MSTRG.17367",1575,1055,1118,1349,2191,1878
"MSTRG.13862",23,22,10,29,54,24
"MSTRG.17360",215,198,268,70,76,116
"MSTRG.17363",461,419,528,135,109,154
"MSTRG.3312",224,219,108,60,64,96
"MSTRG.3313",161,68,105,14,22,19
"MSTRG.1332",255,267,230,371,449,398
"MSTRG.18692",1065,1075,829,1763,2090,2060
"MSTRG.18693",714,637,622,1132,1751,1419
"MSTRG.18696",24,11,21,41,41,39
"MSTRG.925",1798,1688,1302,743,593,669
"MSTRG.20622",1111,1101,732,430,550,454
"MSTRG.20626",83,77,73,25,24,34
"MSTRG.836",2435,2931,2054,3507,3547,3219
"MSTRG.834",65,155,67,31,28,16
"MSTRG.5005",76,84,81,31,25,26
"MSTRG.5006",34,29,31,12,8,8
"MSTRG.5009",66,37,57,11,11,12
"MSTRG.20991",56,75,50,106,153,141
"MSTRG.6069",88,102,67,32,28,29
"MSTRG.11532",271,258,229,102,60,87
"MSTRG.11538",293,330,382,106,136,153
"MSTRG.11539",427,425,282,355,593,472
"MSTRG.23625",234,261,208,404,619,577
"MSTRG.23621",585,1027,955,642,2604,1732
"MSTRG.7339",412,401,367,93,116,91
"MSTRG.7332",679,627,578,782,1381,1127
"MSTRG.8572",137,106,125,59,51,53
"MSTRG.9119",88,61,36,213,115,111
"MSTRG.24395",246,197,148,83,100,83
"MSTRG.24393",147,176,151,32,42,25
"MSTRG.15944",6,8,8,13,32,23
"MSTRG.14014",34,14,15,110,36,125
"MSTRG.14013",10,19,6,42,26,27
"MSTRG.4899",38,30,52,12,9,11
"MSTRG.9868",152,90,135,43,31,38
"MSTRG.25116",381,193,246,91,23,56
"MSTRG.25113",197,188,219,54,45,53
"MSTRG.25111",446,362,374,203,216,184
"MSTRG.13244",332,264,239,72,75,119
"MSTRG.13242",126,91,85,173,208,170
"MSTRG.12114",394,326,369,135,138,174
"MSTRG.12116",126,77,94,29,17,37
"MSTRG.12110",159,130,125,29,30,35
"MSTRG.12113",92,28,40,179,63,84
"MSTRG.2207",188,247,219,91,58,88
"MSTRG.2206",531,897,437,878,1547,1173
"MSTRG.2204",153,118,111,220,305,332
"MSTRG.2203",47,49,41,8,15,9
"MSTRG.17098",1100,921,938,285,296,266
"MSTRG.17093",2662,2737,2283,2903,2562,2835
"MSTRG.25120",585,722,478,902,943,875
"MSTRG.627",146,132,136,212,188,340
"MSTRG.8404",922,807,605,973,868,867
"MSTRG.17632",132,88,59,25,20,14
"MSTRG.17630",1109,1285,1101,1332,1507,1229
"MSTRG.17637",250,83,195,519,260,251
"MSTRG.17636",464,158,204,1046,461,462
"MSTRG.3150",350,434,339,165,167,165
"MSTRG.16324",170,135,93,58,45,49
"MSTRG.22230",75,77,97,17,36,29
"MSTRG.22238",2649,3115,2759,1228,877,1162
"MSTRG.15605",13,4,7,22,28,35
"MSTRG.1791",274,794,358,1322,4256,1805
"MSTRG.1792",497,1465,555,1583,5301,2426
"MSTRG.1793",18,33,22,34,61,41
"MSTRG.1796",1152,1658,1117,849,4855,1949
"MSTRG.9351",103,56,93,96,124,117
"MSTRG.12800",122,81,145,1458,408,1501
"MSTRG.4317",548,379,330,207,111,131
"MSTRG.4313",1709,1762,1208,1631,2180,1840
"MSTRG.4311",88,72,112,209,157,217
"MSTRG.10187",24,25,15,27,65,27
"MSTRG.15001",222,138,104,47,50,32
"MSTRG.5997",339,374,258,85,122,82
"MSTRG.5991",127,59,120,20,22,36
"MSTRG.3936",896,908,807,214,198,182
"MSTRG.3935",2529,2210,1959,852,479,642
"MSTRG.3930",488,431,440,117,101,86
"MSTRG.3931",314,299,306,415,599,626
"MSTRG.18405",764,586,503,1091,1192,1272
"MSTRG.18407",191,185,195,44,47,42
"MSTRG.14759",411,496,349,122,201,155
"MSTRG.10239",211,135,206,254,285,280
"MSTRG.13761",6,6,7,32,42,29
"MSTRG.6888",12,9,21,40,24,35
"MSTRG.19445",447,369,375,482,914,687
"MSTRG.6880",88,55,69,14,10,16
"MSTRG.19449",38,83,51,17,23,9
"MSTRG.6884",95,116,102,24,20,25
"MSTRG.6887",1611,1463,1151,2400,2740,2554
"MSTRG.7591",562,409,331,456,695,586
"MSTRG.7133",2192,1999,1957,778,1151,1026
"MSTRG.7130",290,288,261,129,106,95
"MSTRG.7134",20,13,22,35,31,38
"MSTRG.8376",804,613,645,1195,913,1077
"MSTRG.8370",778,550,555,937,841,920
"MSTRG.8372",409,281,303,143,142,139
"MSTRG.21764",26,14,7,41,29,49
"MSTRG.110",359,232,295,346,286,528
"MSTRG.112",242,112,210,72,60,85
"MSTRG.117",1201,1790,1065,2652,2400,2380
"MSTRG.9428",31,18,17,32,57,48
"MSTRG.9422",184,183,138,275,217,221
"MSTRG.9427",59,78,66,26,24,28
"MSTRG.20187",302,177,264,324,371,356
"MSTRG.20185",441,218,109,965,361,452
"MSTRG.21855",2,5,3,18,35,16
"MSTRG.20457",2256,2974,2000,138,83,75
"MSTRG.20456",299,203,175,98,65,77
"MSTRG.21585",406,265,394,181,127,107
"MSTRG.21581",60,41,32,54,101,110
"MSTRG.5214",467,593,372,144,168,119
"MSTRG.3222",1492,1356,1155,1541,1577,1615
"MSTRG.8233",226,231,238,69,43,63
"MSTRG.16128",103,76,91,24,26,20
"MSTRG.16125",4050,2756,2439,1280,920,1037
"MSTRG.16127",170,142,123,54,26,24
"MSTRG.11477",78,71,53,6,19,20
"MSTRG.16697",4,5,8,31,60,40
"MSTRG.16693",41,41,30,4,11,6
"MSTRG.22748",37,31,56,6,8,17
"MSTRG.22741",326,203,247,233,465,390
"MSTRG.26058",1121,916,882,1906,2034,2318
"MSTRG.26057",364,383,310,187,169,147
"MSTRG.26055",148,67,77,44,16,9
"MSTRG.26054",26,15,9,36,37,43
"MSTRG.26053",56,32,48,79,74,106
"MSTRG.17111",295,422,335,558,723,614
"MSTRG.11603",281,114,123,72,43,47
"MSTRG.15575",894,616,613,329,248,293
"MSTRG.15572",56,53,49,97,60,74
"MSTRG.15573",386,340,236,419,327,400
"MSTRG.3697",2,4,3,20,21,21
"MSTRG.10439",49,53,44,61,83,64
"MSTRG.10433",1714,1878,1618,4138,7532,6464
"MSTRG.13160",383,290,284,117,87,72
"MSTRG.13165",55,59,42,7,10,9
"MSTRG.14209",106,68,83,37,18,32
"MSTRG.14224",428,456,451,137,81,136
"MSTRG.14220",231,329,260,138,104,112
"MSTRG.14222",249,346,287,391,444,518
"MSTRG.14229",134,92,99,137,247,184
"MSTRG.14228",7,6,7,27,13,17
"MSTRG.1963",134,101,144,156,148,191
"MSTRG.1960",1296,1296,896,2797,2389,2643
"MSTRG.1969",822,861,687,1086,1324,1299
"MSTRG.19132",16,28,13,24,61,40
"MSTRG.19136",85,104,75,134,197,141
"MSTRG.4484",397,235,238,393,967,739
"MSTRG.2436",166,185,165,174,328,264
"MSTRG.2431",345,163,207,68,72,56
"MSTRG.2433",34,35,39,586,344,1024
"MSTRG.4874",380,256,403,130,66,120
"MSTRG.8177",151,74,102,41,37,39
"MSTRG.4290",46,57,45,66,143,86
"MSTRG.4471",700,913,747,1124,1405,1269
"MSTRG.3477",11,9,20,29,44,45
"MSTRG.3474",28,31,55,219,241,173
"MSTRG.3473",24,16,8,62,31,32
"MSTRG.4123",6975,6405,5839,6533,6834,6973
"MSTRG.1182",305,308,215,65,77,85
"MSTRG.1184",390,361,319,76,154,135
"MSTRG.1189",121,90,72,113,144,178
"MSTRG.1188",816,655,568,744,984,874
"MSTRG.20715",27,50,32,7,11,11
"MSTRG.10378",103,60,160,17,14,44
"MSTRG.19969",67,71,91,154,162,115
"MSTRG.5458",436,340,343,355,438,460
"MSTRG.15635",40,30,32,9,10,9
"MSTRG.15636",61,77,56,22,17,22
"MSTRG.15633",24,29,35,30,55,59
"MSTRG.5988",91,71,74,21,15,9
"MSTRG.5986",261,239,172,96,117,99
"MSTRG.5981",6228,6612,7013,1712,1657,2457
"MSTRG.5980",17846,19268,16908,5890,9139,7496
"MSTRG.5982",21,23,40,43,39,82
"MSTRG.7585",370,356,313,561,515,633
"MSTRG.7580",14,9,10,13,39,21
"MSTRG.7589",120,110,159,157,205,178
"MSTRG.19366",866,683,730,114,93,128
"MSTRG.18610",12,32,21,41,64,59
"MSTRG.6183",100,143,141,33,51,32
"MSTRG.18616",293,258,294,401,530,637
"MSTRG.18617",339,312,264,81,72,105
"MSTRG.19364",142,105,96,56,33,55
"MSTRG.10858",37,40,29,13,10,8
"MSTRG.5560",69,81,54,142,124,104
"MSTRG.4952",103,288,135,26,39,40
"MSTRG.17448",1212,475,1106,292,208,322
"MSTRG.17447",530,577,505,229,118,163
"MSTRG.17440",173,144,100,142,254,235
"MSTRG.17443",459,348,393,88,48,60
"MSTRG.16713",412,324,280,419,490,445
"MSTRG.16711",1175,1538,1123,1358,1831,1717
"MSTRG.25265",773,669,604,736,783,862
"MSTRG.11847",249,206,192,52,34,38
"MSTRG.11842",327,1046,206,66,214,88
"MSTRG.25260",145,168,92,42,62,28
"MSTRG.25269",176,181,148,37,42,26
"MSTRG.23316",386,304,289,439,379,472
"MSTRG.23315",393,387,256,125,174,104
"MSTRG.23314",86,92,72,18,17,16
"MSTRG.23312",521,386,333,497,545,516
"MSTRG.11155",67,47,47,12,12,11
"MSTRG.11150",101,119,56,28,44,22
"MSTRG.22958",171,196,205,66,87,81
"MSTRG.11158",353,305,231,94,77,122
"MSTRG.11159",150,91,106,34,28,24
"MSTRG.22950",521,490,397,600,526,580
"MSTRG.22951",81,87,57,113,225,134
"MSTRG.14524",26,56,32,54,125,69
"MSTRG.14529",778,912,850,378,314,467
"MSTRG.15431",38,32,40,79,106,94
"MSTRG.15435",87,102,85,30,20,35
"MSTRG.16852",2448,2489,2406,2972,6596,5445
"MSTRG.17874",166,98,103,154,149,205
"MSTRG.13552",282,232,206,68,79,96
"MSTRG.13553",136,183,132,48,49,43
"MSTRG.13550",599,471,606,1144,1684,1707
"MSTRG.17879",183,200,192,44,42,53
"MSTRG.17878",76,75,52,14,9,12
"MSTRG.3605",369,239,296,337,678,533
"MSTRG.3606",105,101,61,109,107,135
"MSTRG.8770",187,125,191,275,179,259
"MSTRG.1815",418,318,199,150,98,117
"MSTRG.12607",447,402,278,121,226,129
"MSTRG.12609",31,53,71,13,7,17
"MSTRG.17123",177,193,300,651,819,1095
"MSTRG.17122",74,107,85,237,461,327
"MSTRG.17127",911,675,762,1258,3112,2142
"MSTRG.17126",75,79,56,106,106,103
"MSTRG.17125",200,240,186,51,45,67
"MSTRG.16839",1057,1415,871,1711,1718,1477
"MSTRG.2663",126,135,155,138,227,183
"MSTRG.3396",17,44,25,59,211,72
"MSTRG.3390",102,47,109,154,76,197
"MSTRG.3391",94,81,76,127,106,144
"MSTRG.2498",832,726,769,407,280,343
"MSTRG.8708",272,241,304,76,64,70
"MSTRG.8709",1031,1181,888,1804,1610,1487
"MSTRG.3538",330,416,321,761,744,950
"MSTRG.528",113,151,115,43,50,57
"MSTRG.3532",520,500,463,154,145,156
"MSTRG.8702",597,680,512,1269,1772,1669
"MSTRG.3536",255,141,285,100,54,90
"MSTRG.520",505,208,320,439,454,436
"MSTRG.3534",330,358,257,78,78,110
"MSTRG.522",388,487,432,569,816,625
"MSTRG.4620",528,751,486,266,256,269
"MSTRG.18034",114,23,29,291,78,103
"MSTRG.9075",23,10,22,44,61,64
"MSTRG.9074",162,147,182,185,169,257
"MSTRG.1668",876,646,711,352,283,329
"MSTRG.1661",14,2,4,52,28,34
"MSTRG.1663",156,138,178,56,51,57
"MSTRG.21173",5103,6355,4902,1042,1769,1290
"MSTRG.21172",2895,2367,2288,1041,758,980
"MSTRG.21174",74,164,95,32,25,28
"MSTRG.21176",8,7,10,16,21,18
"MSTRG.3530",187,149,162,79,62,82
"MSTRG.6579",26,26,52,10,9,11
"MSTRG.6392",719,558,486,312,270,306
"MSTRG.7620",62,47,48,14,12,28
"MSTRG.7621",65,65,66,21,23,22
"MSTRG.19411",614,396,468,691,706,734
"MSTRG.9912",101,130,92,36,30,48
"MSTRG.9913",54,38,46,59,130,81
"MSTRG.9910",24,18,16,71,56,58
"MSTRG.9917",48,34,79,135,114,161
"MSTRG.20349",83,80,100,198,204,339
"MSTRG.12440",678,909,507,996,929,958
"MSTRG.25199",241,191,362,485,243,685
"MSTRG.13822",213,163,202,385,289,348
"MSTRG.13827",125,260,171,52,80,84
"MSTRG.11854",96,76,46,32,20,21
"MSTRG.11858",374,418,412,120,226,196
"MSTRG.16503",426,244,319,460,429,500
"MSTRG.16500",90,61,61,216,247,204
"MSTRG.16506",599,367,466,720,705,724
"MSTRG.16507",1832,879,953,2756,1852,2006
"MSTRG.25435",8,12,7,23,37,27
"MSTRG.23104",5613,5125,4738,1246,767,867
"MSTRG.23105",512,343,385,195,128,171
"MSTRG.23103",111,77,115,35,28,32
"MSTRG.4396",186,182,88,15,24,15
"MSTRG.4390",106,67,54,38,20,13
"MSTRG.15085",846,1038,596,1528,1838,1805
"MSTRG.15083",81,99,54,188,146,194
"MSTRG.15081",692,560,1228,220,154,439
"MSTRG.15088",124,93,104,203,239,267
"MSTRG.22852",64,35,46,17,17,18
"MSTRG.18339",270,195,185,441,229,391
"MSTRG.18338",3169,2090,1899,4158,2718,3504
"MSTRG.18334",1233,1016,960,1135,1547,1230
"MSTRG.10106",79,146,89,26,45,24
"MSTRG.18480",39,23,30,6,7,9
"MSTRG.1271",532,570,354,120,78,52
"MSTRG.13452",21,33,39,40,76,107
"MSTRG.13450",16,10,9,26,19,39
"MSTRG.13455",1464,1304,1079,2518,3519,3439
"MSTRG.13459",380,337,248,134,73,84
"MSTRG.10812",44,36,31,76,73,100
"MSTRG.10813",115,58,111,199,139,138
"MSTRG.10810",89,87,71,112,109,103
"MSTRG.6801",10,4,10,21,21,27
"MSTRG.1850",143,176,148,188,232,239
"MSTRG.12412",139,119,131,204,482,266
"MSTRG.16978",51,33,24,51,76,46
"MSTRG.7860",619,386,553,474,690,743
"MSTRG.7865",208,212,183,79,107,90
"MSTRG.5419",184,197,143,249,306,280
"MSTRG.4980",913,998,930,1592,3317,3045
"MSTRG.4981",61,95,45,23,13,15
"MSTRG.20109",219,181,129,291,391,339
"MSTRG.20105",241,398,266,94,112,141
"MSTRG.20102",1284,1351,1020,1199,1938,1482
"MSTRG.8518",664,556,457,163,182,154
"MSTRG.8515",411,277,242,113,55,102
"MSTRG.8514",78,63,63,84,71,111
"MSTRG.8516",101,69,43,24,23,18
"MSTRG.17075",122,161,143,60,53,55
"MSTRG.5160",252,218,190,60,24,56
"MSTRG.5166",90,46,121,104,178,192
"MSTRG.11143",1599,1452,1320,2530,4468,3513
"MSTRG.5299",187,144,144,11,13,7
"MSTRG.5291",39,21,57,73,60,71
"MSTRG.5788",242,522,483,72,29,72
"MSTRG.17140",1847,1272,1308,811,556,591
"MSTRG.7472",267,243,260,82,128,106
"MSTRG.7470",469,396,434,104,91,107
"MSTRG.7476",38,94,101,21,32,26
"MSTRG.15860",5,4,14,29,11,39
"MSTRG.15869",148,139,112,53,50,42
"MSTRG.96",887,522,542,226,128,135
"MSTRG.14809",1569,2040,1701,3206,3631,3702
"MSTRG.14808",679,552,567,505,903,881
"MSTRG.14804",518,446,390,786,693,728
"MSTRG.14807",178,160,130,60,40,53
