gene_id,1101,1548,1628,Sample4,Sample5,Sample6
g38198,0,0,0,26,35,36
g38199,0,0,0,7,13,18
g38192,0,0,0,0,9,15
g38190,0,0,0,3,5,11
g38191,0,0,0,6,13,15
g38196,0,0,0,2,16,18
g27648,44,83,110,39,84,72
g38194,0,0,0,0,14,32
g38195,0,0,0,5,7,13
g62481,293,349,306,16,24,23
g62487,11,0,21,17,18,27
g62486,95,334,110,30,57,39
g62485,2,4,12,3,6,4
adi2mcaRNA25092_R0,107,34,230,12,14,10
g62489,277,273,251,43,75,60
g62488,0,0,0,8,5,4
adi2mcaRNA25593_R5,62,289,593,19,57,69
g47428,213,8,26,66,20,0
g47420,107,95,61,11,29,18
g47421,9,33,25,17,37,22
g47422,0,2,0,2,16,5
g47423,0,0,1,4,20,7
g47424,9,0,0,115,7,0
g20821,8,4,4,37,58,30
g47426,8,0,0,69,3,3
g47427,199,4,0,108,39,38
g20820,4,0,5,64,107,39
g51434,5,0,2,17,40,29
g33303,837,530,680,59,92,62
g59181,0,0,0,4,32,7
g63897,52,473,40,47,49,7
adi2mcaRNA29825_R0,0,0,0,11,26,24
adi2mcaRNA35742_R0,0,0,0,0,0,0
adi2mcaRNA13319_R1,0,0,0,0,0,0
g33347,0,0,4,51,77,37
g27766,0,0,0,21,37,45
g32770,56,19,10,8,11,16
g32771,122,4,288,17,28,19
g32772,0,0,0,9,0,28
g32773,0,0,0,9,0,16
g32774,2,1,0,12,16,15
g32775,73,12,34,42,61,53
g32776,162,193,161,69,66,70
g32777,10,18,7,36,72,45
g32778,116,70,72,14,23,25
g32779,0,0,0,15,25,14
g48200,0,1,2,2,15,6
g3428,650,368,199,50,64,54
g22930,0,0,0,15,20,25
adi2mcaRNA27357_R2,0,0,0,24,50,47
g22936,0,0,3,19,16,23
adi2mcaRNA28550_R1,1237,1208,1211,35,40,102
adi2mcaRNA28550_R0,1039,1032,1081,28,32,96
g24908,14,0,0,37,47,24
g24909,152,97,139,38,40,50
g24112,97,45,92,8,11,6
g24904,193,239,241,19,27,22
g24905,0,10,0,8,182,9
g24907,26,9,14,6,25,22
g2176,0,0,0,0,9,10
g24903,744,437,497,32,63,64
g2177,0,0,0,0,15,10
adi2mcaRNA36407_R5,0,0,0,8,15,12
g29509,0,0,1,8,16,22
g29508,0,0,0,13,16,29
g29507,444,209,176,14,12,24
g2170,0,0,4,40,126,125
g29504,0,0,0,7,34,10
g29503,0,0,0,21,19,27
g29502,0,4,12,13,45,50
g29501,5,11,13,22,59,49
g24116,564,294,510,53,107,139
adi2mcaRNA5755_R5,0,0,2,12,20,24
g2172,0,0,0,4,3,8
g23074,0,0,0,17,28,13
g8918,10,0,10,4,0,0
g8919,0,0,0,3,16,12
g30439,8,15,10,32,52,72
g30438,2,1,0,4,8,9
adi2mcaRNA14136_R3,0,0,0,32,125,61
adi2mcaRNA14136_R0,0,0,0,45,117,85
adi2mcaRNA14136_R1,0,0,0,57,79,94
g30431,226,132,110,37,51,65
g30430,224,148,249,33,44,48
g30433,988,688,553,47,72,55
g30432,78,22,69,37,50,41
g30435,1947,968,424,95,144,118
g30434,844,497,530,55,66,69
g30437,185,77,117,11,14,24
g30436,10,38,19,45,74,92
g36103,1150,958,866,33,70,39
g36102,303,228,200,36,128,61
g36101,524,329,241,56,81,73
g36107,381,390,389,191,261,228
g36106,1556,1156,607,148,317,228
g36105,447,207,218,88,140,83
g36104,1080,827,748,128,211,169
g23481,1,13,12,11,23,24
g36109,1318,772,334,104,158,154
g23483,254,157,262,42,96,45
g23484,13,17,15,53,77,65
g41288,3,15,7,13,47,28
g23486,0,5,0,42,64,48
g23487,0,0,0,18,55,32
g40670,0,0,1,23,19,13
g41289,0,0,0,10,22,16
g7268,46,63,123,11,9,11
adi2mcaRNA4256_R0,201,202,159,46,118,83
g40671,0,0,0,9,0,0
g36503,0,0,0,34,38,23
g66512,1,0,1,16,26,17
g46062,2982,1834,2401,29,48,34
g52156,0,0,0,22,24,13
g22687,206,108,92,154,234,139
g19363,118,185,84,8,36,21
g22681,952,287,226,24,39,38
g36501,0,0,0,32,58,35
g22682,0,0,0,19,30,21
g18547,0,0,0,13,16,41
g36500,0,0,0,17,48,20
g22689,89,33,87,22,25,26
g22688,38,20,48,38,62,39
g21445,37,10,6,9,0,9
g41282,19,17,0,64,100,67
g7989,5,2,6,4,9,6
g18545,768,497,298,24,31,37
adi2mcaRNA6682_R1,421,353,192,18,31,16
g18544,159,127,82,20,40,28
g41280,16,36,0,100,171,60
adi2mcaRNA24375_R0,10,0,2,55,59,112
adi2mcaRNA24375_R1,0,0,0,33,26,169
adi2mcaRNA24375_R2,0,0,6,133,144,183
g41281,0,0,0,29,41,20
adi2mcaRNA24375_R4,12,7,0,144,132,116
g52150,0,0,0,38,65,62
adi2mcaRNA24375_R7,2,0,16,50,43,107
adi2mcaRNA12272_R0,66,100,449,65,125,96
g7568,4,3,0,35,45,28
adi2mcaRNA4352_R9,13,100,53,0,9,7
g46069,1556,1017,2026,6,14,11
adi2mcaRNA14348_R7,0,0,0,0,10,11
g46068,241,105,105,41,83,57
g47659,0,5,1,5,42,22
g37856,4,1,0,27,29,8
g42957,0,0,0,26,48,33
g28460,28,10,10,6,10,0
g37852,0,0,10,24,36,59
g37853,0,2,3,24,30,22
g22539,2,4,0,16,15,12
g37851,10,8,16,21,39,48
g28467,1,0,0,27,44,11
g22535,381,257,211,44,95,61
g22534,629,370,785,30,54,55
g22533,2347,1090,925,419,806,731
g32475,1064,600,981,55,100,113
g22531,153,78,285,15,21,13
g22530,3649,2039,1947,118,156,137
g33166,54,23,33,29,50,28
g33165,7,7,0,57,56,10
g66568,6934,4564,6771,14,21,16
g66569,784,467,537,104,204,132
g33160,0,0,0,7,8,3
adi2mcaRNA14468_R2,598,178,292,14,23,16
g66565,982,544,459,87,94,82
adi2mcaRNA14468_R0,595,171,299,12,8,11
g66567,1260,966,1249,35,60,51
g66560,25,11,15,26,39,34
g66561,0,0,0,35,49,88
g33168,1599,810,804,70,117,137
g66563,271,263,287,18,36,27
g29738,233,183,408,74,82,65
g60249,0,2,0,8,14,49
g67219,716,1173,534,72,45,172
g42951,3,0,0,25,79,52
g29739,133,160,164,32,34,35
g60243,409,372,0,48,83,0
g60242,10,28,0,66,76,12
g60241,59,71,35,30,42,48
g57224,0,16,0,2,37,11
g67211,0,0,0,9,4,3
g67210,0,0,0,18,14,10
g60245,554,627,312,29,53,41
g67212,0,0,0,19,17,7
g31450,461,345,444,64,137,101
g31451,3,3,1,46,61,66
g27330,13,0,0,6,13,23
g31453,174,116,114,33,74,100
g27336,355,189,330,7,9,7
g31455,596,354,379,67,134,103
g27334,101,55,183,29,33,23
g27335,1803,1125,1594,107,68,116
adi2mcaRNA11137_R0,52,163,190,15,24,26
adi2mcaRNA11137_R1,111,403,403,24,36,34
g27338,0,0,2,2,0,0
g27339,0,0,2,24,63,44
g32692,32,3,34,26,49,46
g42299,184,144,119,91,263,176
g57201,494,322,380,17,31,33
adi2mcaRNA13536_R8,1657,500,383,96,87,71
g47891,0,0,0,0,13,11
adi2mcaRNA34200_R3,0,0,0,9,0,6
g32479,924,229,530,60,113,115
g29731,0,0,0,3,7,4
g42958,0,0,0,25,25,32
g47893,0,0,0,18,43,40
adi2mcaRNA6021_R0,4014,4334,6866,139,100,166
g47892,2,0,0,74,109,77
g57200,2617,1551,1149,77,190,195
g47895,0,0,0,8,23,12
adi2mcaRNA24058_R3,51,20,31,3,9,9
g31825,0,5,0,9,30,29
g47894,0,0,0,11,30,16
g56721,49,18,17,0,6,8
g8450,0,0,0,0,6,0
g8453,13,0,0,14,22,19
g56722,235,346,537,11,28,19
g27488,6,0,7,34,60,54
g8454,0,0,0,24,38,25
g56727,101,43,67,5,15,13
g56726,0,0,0,0,1,1
g27484,0,0,0,20,14,17
g56728,173,159,195,11,31,39
g32698,4,6,5,17,24,13
g27480,0,0,0,13,23,8
g27482,0,0,0,25,25,2
g27483,0,0,0,13,7,10
g45949,0,0,0,36,61,42
g45241,4,0,0,27,69,41
g45948,0,0,0,4,18,13
g45246,0,3,3,43,117,45
adi2mcaRNA35780_R8,153,117,334,31,36,26
g31824,1083,506,746,94,105,131
g40320,254,142,245,20,23,24
g42295,52,25,46,17,25,22
g30201,287,101,252,95,111,98
g45244,0,0,0,51,116,59
g40326,342,352,395,7,13,15
g45245,0,1,0,28,49,35
g34510,12618,7517,6751,47,49,53
g40327,633,389,662,4,7,8
g43169,0,0,0,6,15,8
adi2mcaRNA10172_R0,7,0,0,145,236,185
g31827,37,100,33,4,17,13
g13884,4,2,11,13,21,19
g40580,0,0,2,7,15,41
g20593,2,4,0,12,15,13
g61119,622,427,311,65,122,95
g20591,0,19,10,0,7,6
g20590,0,0,0,16,26,13
g20597,0,0,0,19,33,19
g20596,211,48,14,28,23,9
g20595,42,15,87,5,14,10
g20594,6,1,0,11,11,3
g56093,63,50,99,64,119,148
g56092,53,65,49,17,36,30
g20599,41,23,24,15,20,23
g56090,74,68,111,24,37,31
g61114,51,22,93,5,14,7
g61115,905,462,500,147,228,174
g56095,5458,2922,2797,72,101,134
g61117,793,475,1027,19,39,36
g24683,0,0,4,9,16,3
g24682,0,0,0,17,27,10
g24681,12,10,21,38,121,65
g24680,0,0,0,12,29,13
g24687,0,0,0,14,21,15
g24686,0,0,0,16,30,11
g24685,0,0,0,9,15,17
g24684,0,0,0,3,12,8
g24689,2,1,4,71,153,82
adi2mcaRNA34501_R1,0,0,0,17,30,32
adi2mcaRNA37546_R0,76,24,15,32,32,32
g5751,0,0,0,1,9,24
g48227,1122,411,854,29,53,51
g48226,98,27,29,36,40,42
g48225,430,272,105,83,160,178
g43162,57,119,188,80,109,78
g48223,16631,9245,2917,222,153,159
adi2mcaRNA32910_R3,0,0,0,0,0,0
g48221,15310,10488,12554,49,83,88
g48220,7487,1522,1314,87,75,56
g2990,0,4,0,30,26,2
g43165,656,549,635,35,60,64
g48229,0,0,0,3,29,14
g43164,82,105,249,22,33,28
g59168,0,0,0,15,36,16
g59169,0,0,0,1,82,44
g59166,0,0,0,6,29,11
g59167,1,0,0,26,44,17
g59164,0,0,0,8,26,8
g59165,0,0,0,0,36,11
g59163,0,0,0,31,95,64
g59160,2,4,9,23,68,66
g59161,0,0,0,0,21,10
g2112,4,3,0,11,20,36
g2110,86,53,113,14,19,27
g2111,0,0,0,12,13,5
g51948,1,10,0,8,41,12
g46530,0,0,0,27,13,51
g8571,0,0,0,15,31,31
g46533,123,74,366,19,38,54
g50374,0,0,1,17,36,31
g9479,0,0,0,77,79,45
g46535,0,0,4,32,30,33
g36814,72,62,43,8,9,18
g46391,820,869,646,55,99,61
adi2mcaRNA12646_R9,12,6,11,100,93,30
g2996,7100,4662,3363,27,11,11
adi2mcaRNA27251_R8,0,0,0,0,0,0
g49562,0,0,0,11,13,14
g22832,156,61,196,9,47,18
adi2mcaRNA12646_R3,0,2,7,47,16,49
g49561,0,0,0,8,9,4
g36819,0,0,0,82,112,58
g46392,0,4,0,20,24,21
g13869,0,0,0,19,25,30
adi2mcaRNA27251_R7,0,0,0,0,8,6
g13864,0,0,0,16,18,30
g13866,2,2,3,17,32,22
g13861,0,0,0,32,62,56
g13860,0,0,0,11,20,19
g13863,4,5,10,55,101,92
g13862,10,4,15,40,94,57
g46397,25,12,78,32,56,30
g9498,0,0,2,75,98,81
g9499,0,0,0,39,60,31
g9496,0,0,2,7,23,20
g9497,4,2,0,32,54,58
g9494,0,0,0,46,50,32
g9495,0,0,1,32,32,37
g9493,0,0,0,12,5,0
g9490,0,0,0,23,17,1
adi2mcaRNA19686_R1,126,95,133,74,139,45
adi2mcaRNA36435_R2,0,0,42,0,17,73
adi2mcaRNA36435_R3,0,0,161,0,13,88
g46398,581,632,278,77,187,136
g63754,1,30,9,9,61,62
g22830,2179,1139,682,112,154,137
adi2mcaRNA31690_R0,41,43,96,27,59,45
adi2mcaRNA7955_R4,187,196,305,8,14,11
g9357,5575,794,4713,21,0,17
g7506,0,0,0,31,23,8
adi2mcaRNA30007_R2,411,287,0,29,17,0
g32942,90,27,77,26,5,44
g14552,954,576,906,9,24,15
g29976,0,0,0,20,25,16
adi2mcaRNA28020_R0,0,0,0,0,54,0
g29974,0,0,0,21,26,24
g25229,1434,1233,1196,68,86,83
g27747,2,0,0,2,8,4
g29973,9,2,3,34,56,54
g29970,115,31,10,228,329,126
g4618,0,0,0,107,82,157
g4617,0,0,0,15,31,23
g4616,0,0,0,6,11,14
g3647,0,1,0,2,10,2
g4614,0,0,0,16,39,39
g4613,0,0,0,1,5,8
g3640,4,2557,7,0,18,0
g29978,0,0,0,69,179,145
g3642,8,555,7,0,10,2
g10263,6,0,4,32,66,52
adi2mcaRNA25089_R1,387,298,110,28,54,17
adi2mcaRNA25089_R0,163,121,273,15,32,40
g22942,22,3,30,51,53,77
g22943,10,0,2,12,15,23
g5568,5,11,26,13,14,23
g22941,0,0,0,17,0,28
g5566,50,27,80,14,24,13
g5567,6,0,24,9,19,18
g5564,0,0,9,32,42,54
g5565,104,52,37,18,26,18
g5561,2,3,0,9,23,21
g42489,631,415,473,15,22,20
adi2mcaRNA2274_R2,0,6,4,12,25,21
g25759,0,0,0,9,20,25
g7504,381,260,169,34,36,12
g69558,927,111,56,95,23,17
g57675,119,63,73,13,31,19
g61766,33,8,30,14,16,18
g14249,10,177,258,54,87,76
g3398,0,0,0,4,34,11
g31829,79,56,66,25,35,29
g3393,0,0,0,4,25,36
g3392,0,0,0,0,26,24
g3391,0,0,0,8,27,12
g3390,0,0,0,18,42,13
g3397,0,0,0,5,42,11
g3396,0,0,0,5,14,6
g3395,0,0,0,2,23,8
g3394,0,0,0,9,43,39
adi2mcaRNA21963_R0,183,119,85,12,42,26
g12804,0,0,0,0,0,0
g69550,0,0,0,15,8,2
g12806,4,16,27,7,37,41
g12807,0,4,7,14,111,92
g12800,0,14,3,21,57,37
g12803,0,0,0,0,0,0
g12808,0,4,0,34,86,86
g12809,0,0,3,3,24,23
adi2mcaRNA21144_R9,14,6,7,31,48,39
adi2mcaRNA11116_R5,0,0,11,6,6,26
adi2mcaRNA11116_R4,16,17,16,28,49,31
adi2mcaRNA11116_R1,0,6,4,20,31,30
adi2mcaRNA11116_R0,0,0,0,0,0,0
adi2mcaRNA11116_R3,7,22,18,15,29,36
adi2mcaRNA11116_R2,13,38,46,22,43,50
adi2mcaRNA24873_R7,13,8,1,6,9,7
adi2mcaRNA24873_R5,11,16,4,11,22,13
adi2mcaRNA24873_R4,8,14,5,7,18,8
adi2mcaRNA11116_R8,0,8,0,10,10,9
g69556,16,32,25,37,25,11
g69557,6,0,3,22,31,30
adi2mcaRNA31951_R0,230,128,171,87,134,129
adi2mcaRNA36606_R4,8,0,12,85,18,44
g27746,113,89,123,17,23,23
g22079,2,0,0,10,28,19
g63189,0,0,0,2,9,15
g63188,0,0,0,10,6,4
g7500,198,81,93,45,41,15
g63183,0,0,0,31,44,60
g63185,0,1,0,23,61,46
adi2mcaRNA27868_R5,10,24,27,24,48,54
g63187,37,46,8,60,81,79
g63186,0,0,0,14,25,11
g57256,2,0,0,26,39,33
g57257,1,3,2,9,30,13
g22075,0,3,3,7,10,16
g57250,94,126,19,196,290,182
g22072,0,0,6,14,30,29
adi2mcaRNA36293_R0,4,22,0,14,109,78
g57258,1,0,0,10,31,11
g22073,0,0,0,15,62,47
g61969,291,89,25,46,41,39
g61968,156,9,63,13,27,31
adi2mcaRNA27090_R0,2115,1837,1527,18,35,17
g61961,0,1,1,15,16,17
g61960,12,3,4,3,30,19
g1982,0,0,0,40,37,20
g16340,163,94,111,27,35,34
adi2mcaRNA32528_R1,448,234,287,42,54,51
g61967,34,81,11,8,23,8
g63233,0,0,0,38,41,35
g63232,0,0,0,16,32,45
g39481,1721,989,1793,88,130,102
g63230,23,13,7,48,91,78
g63237,0,1,0,31,26,11
g66600,0,0,0,7,21,29
g63235,0,0,0,12,22,7
g66602,0,0,7,9,15,22
adi2mcaRNA28281_R4,0,0,3,29,61,42
g63239,0,0,0,31,35,30
g39488,3,0,0,11,17,8
adi2mcaRNA7643_R0,1464,607,943,49,70,76
adi2mcaRNA7643_R1,930,663,634,29,72,74
adi2mcaRNA7643_R2,630,176,425,40,90,61
adi2mcaRNA7643_R3,611,262,501,56,78,58
g2930,0,0,0,7,17,15
g63909,0,0,0,7,10,5
g2932,4,23,8,13,46,33
g2933,0,283,2,12,56,16
g2934,11,19,7,7,12,11
g2935,0,0,0,2,38,8
g2936,53,1181,57,16,73,18
g2937,14,325,5,19,112,33
g2938,0,5,0,19,56,22
g2939,187,83,87,30,25,32
g11575,2,0,0,19,27,31
g11574,4,7,5,32,23,45
adi2mcaRNA32382_R0,345,363,465,22,52,46
g11571,0,0,0,6,6,12
g11570,12,0,0,30,10,26
g11573,25,10,18,53,40,66
g11579,0,0,0,10,10,11
g11578,7,5,20,19,28,14
adi2mcaRNA39885_R8,11,9,17,21,40,32
g59959,104,64,46,6,20,13
g59958,287,183,193,38,48,44
g59957,656,506,589,63,139,111
adi2mcaRNA39885_R1,48,40,90,37,40,35
adi2mcaRNA39885_R2,57,42,102,37,34,34
g59954,392,72,314,28,58,45
adi2mcaRNA32821_R1,18,7,22,14,28,63
adi2mcaRNA39885_R5,29,5,13,24,38,28
g59951,25671,16610,34916,63,107,76
adi2mcaRNA39885_R7,0,0,3,5,15,15
g25240,0,54,18,9,31,14
adi2mcaRNA715_R2,285,172,160,18,18,17
adi2mcaRNA14014_R0,686,477,529,45,78,56
g58652,0,4,0,40,45,30
g25242,4,12,8,44,70,49
adi2mcaRNA18897_R6,24,57,0,42,49,31
adi2mcaRNA18897_R2,0,0,0,14,45,28
adi2mcaRNA18897_R3,14,0,25,25,35,47
adi2mcaRNA8527_R1,21,5,17,47,71,35
g14242,224,85,129,12,19,27
adi2mcaRNA18897_R8,10,24,0,26,49,70
adi2mcaRNA18897_R9,8,2,0,15,14,32
g68175,580,188,440,34,38,27
g68174,6,0,0,4,0,6
g68177,389,202,205,22,39,39
g68176,602,735,743,55,77,57
g25246,5898,5480,3787,109,167,135
adi2mcaRNA6526_R6,5,6,0,61,45,35
g4636,40,130,194,6,13,18
g68179,135,120,109,78,87,55
g68178,422,270,258,33,96,70
g60760,133,117,81,20,20,28
g96,9,0,4,0,0,4
adi2mcaRNA13094_R0,176,120,208,7,19,20
g94,1446,194,226,74,30,15
g93,0,0,13,11,23,23
g92,4,0,6,12,25,19
g91,0,0,89,0,0,15
g90,10,21,5,29,118,53
adi2mcaRNA15528_R0,32,42,55,18,42,41
g60769,4,0,4,15,26,15
adi2mcaRNA17306_R0,97,114,214,55,118,77
g99,44,240,30,38,56,17
g38737,5,6,0,3,0,0
g69809,356,158,163,40,61,63
g69806,211,118,26,60,76,36
g69804,323,193,266,45,52,31
adi2mcaRNA16992_R1,46,21,14,43,52,42
g69802,1568,1137,1125,76,136,85
g69803,1013,530,594,129,197,144
g69800,0,0,0,6,9,10
g69801,1178,604,704,54,84,57
g32860,0,0,0,48,76,40
g7741,0,0,1,11,13,18
adi2mcaRNA6526_R0,11,15,0,65,43,49
g5581,3372,2688,2529,35,75,66
adi2mcaRNA25573_R5,0,0,0,99,271,138
adi2mcaRNA25573_R4,19,0,8,131,145,97
g16230,0,0,0,0,14,13
adi2mcaRNA25573_R6,0,0,0,99,264,88
adi2mcaRNA25573_R1,19,6,8,168,244,115
adi2mcaRNA25573_R0,0,0,0,63,70,53
adi2mcaRNA25573_R3,0,0,0,38,125,112
adi2mcaRNA25573_R9,0,0,0,61,36,31
adi2mcaRNA5722_R1,48,14,31,3,9,9
g6134,0,0,0,14,3,17
g6135,0,4,2,19,13,20
g6136,0,0,6,19,39,40
g6137,0,0,0,27,10,37
g6130,27,8,16,51,39,53
g6131,7,2,1,12,12,14
g48873,6,5,7,4,6,4
g16953,0,0,0,0,5,4
g6138,0,0,3,28,30,36
g48870,581,250,281,29,37,42
g53964,127,121,103,34,64,43
g53965,37,14,13,43,93,67
g53966,1,0,1,8,11,16
g61492,0,0,0,9,21,9
g53960,284,170,118,34,73,59
g53961,1567,1100,840,64,76,79
g53963,1714,708,796,91,130,103
adi2mcaRNA30901_R6,3,5,15,40,51,68
g61495,4,5,5,25,88,21
g45399,4,2,0,21,25,27
adi2mcaRNA30901_R2,0,7,4,17,62,37
g53969,3714,3238,2679,173,275,287
g14129,6,11,4,15,61,32
g52615,0,0,0,15,33,28
g35351,329,114,390,10,12,15
g52617,0,0,0,0,4,7
g52616,0,0,0,3,6,12
g52611,44,36,52,18,21,22
g61497,0,6,0,13,13,7
g52613,834,627,499,181,243,243
g56571,0,0,0,26,15,8
g27458,15,6,7,42,47,37
g52618,0,0,0,0,1,2
g566,521,292,246,40,23,53
g567,70,66,246,10,22,37
g564,69,0,171,15,2,22
g562,4,12,15,65,95,100
g560,755,475,616,75,113,94
g24271,296,189,403,27,21,39
g55496,0,0,0,21,21,6
g55494,0,0,2,42,67,39
g55495,0,0,0,16,32,23
g55492,0,0,0,6,14,5
g55493,0,0,0,35,39,41
g568,314,70,159,21,29,40
g569,3,0,0,5,6,9
g56577,3,0,2,30,33,35
adi2mcaRNA22680_R0,4,9,0,14,57,60
adi2mcaRNA9360_R1,25,19,31,26,44,61
adi2mcaRNA10172_R5,5,11,19,66,79,63
g16138,0,0,4,26,25,46
g16139,0,0,0,26,2,13
g13328,0,0,0,5,4,5
g13329,0,0,0,9,8,15
g16134,5,2,0,26,72,49
g16135,0,0,0,0,27,9
g13324,0,0,0,15,13,7
g16137,9,6,2,68,123,56
g13322,0,0,0,8,5,13
g13323,0,0,0,3,3,7
g13320,0,0,0,12,27,14
g16133,0,0,0,4,8,11
adi2mcaRNA27095_R1,1509,640,260,69,97,82
g15449,7,0,0,18,20,20
g15448,0,0,0,5,11,9
g12499,19,17,9,41,45,66
g12498,4,0,7,19,17,18
g12497,0,0,0,30,7,12
g12496,82,114,161,5,5,0
g12495,71,43,52,0,15,6
g15446,17,7,31,4,12,16
g15441,1041,481,1021,43,57,75
g12492,4,3,2,4,6,17
g15443,0,0,0,1,21,0
g12490,4,0,0,28,27,24
g30541,1152,781,1447,18,25,21
adi2mcaRNA23696_R0,546,490,462,44,58,51
g45518,363,173,265,14,17,45
g30900,0,0,0,6,257,16
g45512,857,898,737,42,86,69
g45513,843,360,629,10,16,18
g45510,178,181,297,15,26,15
g45511,521,370,652,170,115,192
g45516,624,217,282,12,15,13
g45517,247,123,237,31,28,36
g45514,14,8,5,20,25,22
g45515,1687,1214,1484,12,14,12
g2255,30,27,46,13,38,15
g2254,554,484,436,58,77,91
g2256,3,7,0,13,25,28
g38426,3,5,7,35,80,67
g2250,438,247,507,24,57,57
adi2mcaRNA32391_R1,0,0,9,4,4,7
g2252,184,79,92,30,54,32
g41750,45,106,88,45,83,72
g2259,21,7,8,76,84,62
g41751,101,46,37,32,82,59
adi2mcaRNA39119_R1,0,0,0,11,14,20
g30907,0,0,0,28,23,38
g53651,141,80,45,43,85,42
g12140,14,9,26,31,70,54
g12143,0,0,0,1,1,1
g12142,0,0,0,0,0,3
g12144,0,0,0,0,0,0
g12146,0,0,0,0,0,1
g39414,93,58,153,27,55,40
g7373,126,99,114,21,40,34
g66697,14,42,200,32,68,78
g7372,33,32,27,153,177,127
g39416,105,95,110,69,116,61
adi2mcaRNA4511_R1,165,51,213,25,24,26
adi2mcaRNA4511_R0,41,145,42,14,33,18
adi2mcaRNA4511_R3,37,0,35,13,4,21
g39417,398,308,365,32,56,42
adi2mcaRNA4511_R5,0,0,0,4,11,0
adi2mcaRNA4511_R4,7,5,18,15,6,23
g16796,0,0,0,13,9,20
g54728,0,2,0,5,9,22
g16798,2,0,1,13,10,25
g16799,37,14,38,30,44,52
g54725,204,162,254,15,36,35
g54724,217,87,87,13,30,31
g54723,0,10,37,70,187,154
g54722,5,0,0,22,23,19
g54721,6,0,0,17,25,11
g54720,13,11,9,39,68,58
adi2mcaRNA16135_R2,111,52,272,9,28,36
g39412,905,547,787,47,71,83
g50619,16,4,7,3,8,8
g50618,0,0,0,8,4,3
g50617,0,0,0,8,16,10
g50616,0,0,0,9,10,7
g50615,0,0,0,20,22,17
g50614,3,2,0,2,3,4
g50613,0,0,0,2,1,2
g50612,0,0,0,15,35,12
adi2mcaRNA20431_R3,4,0,14,19,13,34
g46159,30,27,19,7,0,0
g46158,6,4,5,7,0,7
g36494,0,0,0,25,46,28
g36472,0,0,4,23,36,16
g36470,0,0,0,20,14,18
g36477,98,53,141,25,54,49
g36474,0,0,1,14,29,19
g32369,45,20,10,35,39,38
g32368,16,9,0,9,36,18
adi2mcaRNA30141_R6,6,4,20,44,67,47
adi2mcaRNA30141_R7,37,24,66,39,38,41
adi2mcaRNA30141_R4,6,4,21,43,65,46
adi2mcaRNA30141_R5,6,3,17,43,66,48
g32363,0,3,2,4,42,8
g14793,0,0,5,3,10,24
g14790,3,0,2,24,15,26
g14791,3,0,8,18,16,24
g32367,0,0,0,0,13,12
g32366,0,0,0,9,12,8
g14794,1,3,0,13,59,82
g14795,0,0,9,15,53,33
g16868,119,61,56,6,14,5
g16869,69,86,73,12,37,27
g1968,0,0,0,49,81,61
g16862,4,3,0,23,30,23
g16863,0,35,60,27,25,39
g16860,765,499,193,39,85,47
g16861,164,147,83,58,102,83
g16866,2,0,0,13,40,34
g16867,49,60,57,19,87,64
g16864,81,83,75,15,44,46
g1966,0,0,0,17,26,15
g54375,279,166,94,39,57,58
g67126,0,0,0,12,54,67
g7666,42,0,0,104,2,72
adi2mcaRNA6157_R0,455,252,291,42,49,41
g70857,6,2,3,32,66,74
g70856,8,8,2,35,71,32
g70855,62,34,59,14,32,27
g70854,145,150,143,25,39,38
g14420,0,0,0,5,8,9
g70852,0,0,3,23,64,46
g70851,9,0,0,24,57,55
g70850,6,18,0,15,14,13
g67123,0,1,0,9,27,17
g24485,199,420,228,33,119,86
g14429,0,0,0,12,10,9
g70859,23,24,12,15,41,26
g70858,9,10,16,19,36,29
g46127,1,0,6,10,30,33
g1961,0,2,0,26,34,27
g36337,81,88,115,20,49,50
g38727,202,69,201,28,42,32
g24484,2,8,10,0,0,0
g68295,0,0,4,32,49,55
g53020,0,0,0,6,8,11
g44740,8,40,0,24,14,52
g44741,23,0,90,123,44,147
g44742,0,0,0,14,5,17
g44744,0,2,2,31,41,41
adi2mcaRNA30144_R3,0,0,0,19,70,39
g41518,0,0,0,27,9,4
g44747,3,0,0,13,7,27
g44748,0,0,0,35,8,48
g41514,0,3,0,28,33,24
g41515,15,0,4,25,7,18
g41510,0,0,8,56,85,69
g23067,0,0,0,9,10,12
g70580,1,0,0,24,46,18
g70583,0,0,0,36,27,17
g70585,80,24,16,38,42,43
g70584,0,0,0,27,40,19
g38726,0,3,0,3,31,10
g70586,138,24,27,43,41,40
g70589,515,426,256,53,78,68
g70588,0,0,0,18,25,9
g40812,7,37,45,42,57,56
g47208,1,1,1,5,3,2
g47209,5,12,8,23,41,41
g19779,4,3,0,5,11,5
g19778,4,3,1,12,25,20
g31120,15,5,0,40,67,20
g31121,1,4,0,9,16,0
g19771,6,21,10,35,83,54
g19770,0,27,49,34,98,73
g19777,2,2,1,5,10,6
g23064,18,0,10,18,40,25
g31126,17,97,122,83,139,93
g40815,0,0,0,20,35,40
g37706,4,6,3,95,171,171
g55935,0,3,1,3,35,69
g55937,0,0,0,15,44,36
g55936,2,1,1,4,24,35
g55931,0,0,1,0,0,7
g55930,0,0,0,0,0,6
g55932,0,0,266,0,12,51
g23065,39,23,31,46,57,47
g55939,0,0,0,0,22,16
g55938,0,140,128,0,36,72
adi2mcaRNA10389_R8,0,0,0,14,17,21
adi2mcaRNA10389_R9,9,8,6,48,45,31
adi2mcaRNA38296_R9,0,0,0,39,6,21
